OBJECTID,Facility ID,Install Date,Inlet Type,Access Diameter,Invert Elevation,Access Material,Access Type,Enabled,Active Flag,Owned By,Managed By,Last Update Date,Last Editor,AncillaryRole,DrainArea,StreetName,GlobalID,x,y
3080,20c-cb-4538,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,DEXTER AVENUE,9877d8b5-9571-4fb3-9573-e498b96c3b08,-71.1607711177238,42.3686160273053
3081,20c-cb-4539,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,DEXTER AVENUE,4462983c-e382-44ab-80d4-87980b88d858,-71.1608828077315,42.3686913349776
3082,20c-cb-4540,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,DEXTER AVENUE,dcf63a37-47c5-432f-b6ae-6a1be6bf259e,-71.1606750603158,42.3694042988897
3083,20c-cb-4541,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,DEXTER AVENUE,3e6b4d5a-c742-4b92-a198-1ef917e07926,-71.1605701063955,42.3693823536154
3084,20c-cb-4542,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,ADAMS STREET,56dc8118-8ce0-4a1a-88ae-bbe8eae237c9,-71.1619204455756,42.3696934936161
3085,20c-cb-4543,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,ADAMS STREET,4707a0d3-835d-49ff-aa57-b349a9ae886f,-71.1617974041148,42.3696534492189
3086,20c-cb-4544,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,ADAMS STREET,856a86cb-5471-41e5-8444-4804052217c1,-71.1620372215706,42.3691015915184
3087,20c-cb-4545,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,ADAMS STREET,43b03071-55d0-409a-b275-d8f07a05fc9f,-71.161944470169,42.3690399340242
3088,20c-cb-4546,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,MELENDY AVENUE,99316209-d70f-4f5b-a59a-dcb83f533d6a,-71.1591840391932,42.3699986073084
3089,20c-cb-4547,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,MELENDY AVENUE,d347126e-4885-49d4-8a2d-b12e8e5f88bc,-71.1592749772231,42.369538645419
3090,20c-cb-4548,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,MELENDY AVENUE,128904a3-b39d-4c9f-94af-61a9473af562,-71.1593800747325,42.3695138288653
3091,20c-cb-4549,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,MELENDY AVENUE,64d424a4-bded-468c-875f-ab8e8528f4a8,-71.1595671123843,42.3686038139683
3092,20c-cb-4550,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,MELENDY AVENUE,5e42b289-f2d5-4262-8553-1cf0394f7ca8,-71.1594838459648,42.3685588467999
3093,20c-cb-4551,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,MELENDY AVENUE,61ed5923-7eff-4766-8313-cfd16b845cd7,-71.1595407326004,42.3682664823436
3094,20c-cb-4552,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,MELENDY AVENUE,f9cdd444-307a-4f1f-8f6b-940067284964,-71.1596486111318,42.3682950246005
3095,20c-cb-4553,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,ELTON AVENUE,fa48bc6b-020e-4e69-a53e-3b8c086b5738,-71.1587216452671,42.3679851416502
3096,20c-cb-4554,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,ELTON AVENUE,c29a6f9a-c8a9-44d6-a52f-a1d26258e2a9,-71.1586051395519,42.3685690595019
3097,20c-cb-4555,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,ELTON AVENUE,89258c0b-115e-48e1-a677-6edae567d0e4,-71.1584856064304,42.3685822548393
3098,20c-cb-4556,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,ELTON AVENUE,da7c7b2d-df31-45ff-ad09-8ed765f3bf15,-71.1584507128602,42.3692830591104
3099,20c-cb-4557,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,ELTON AVENUE,6c88d494-c1c8-475a-b4a4-c0a0e0567436,-71.1583312429884,42.3692759737847
3100,20c-cb-4558,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,ELTON AVENUE,608b786a-c545-486e-9bb8-ab98c0a180ca,-71.158496639249,42.3699095039327
3101,20c-cb-4559,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20c,ELTON AVENUE,e54bdcfa-0c50-4af4-9a03-af430f659176,-71.1583807646426,42.3699482177625
3102,20b-cb-4560,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,WELLS AVENUE,3cac8004-1cca-4014-b717-c156bf14d1bf,-71.156860340349,42.3709284521426
3103,20b-cb-4561,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,WELLS AVENUE,e18019a8-9da8-4c83-acfd-4f9d7ec78fa2,-71.1567600878925,42.3709909955294
3104,20b-cb-4562,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,MERRIFIELD AVENUE,54847bbb-9689-4e03-96e0-9f34914baca5,-71.156106242526,42.3703301935175
3105,20b-cb-4563,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,MERRIFIELD AVENUE,3093984d-9761-4e81-b2e7-ab3886b0367c,-71.1560994165378,42.370259465732
3106,20b-cb-4564,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,MERRIFIELD AVENUE,02ab518d-0471-426e-938c-062f49ea3053,-71.156493221984,42.3702706904829
3107,20b-cb-4565,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,MERRIFIELD AVENUE,e0014fc5-8db2-48f4-86b7-c25021a15a6f,-71.1564496612053,42.3703386506425
3108,20b-cb-4566,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,MERRIFIELD AVENUE,f4974783-b398-4c95-a17f-47415ee3e84b,-71.1576302301198,42.3703635027486
3109,20b-cb-4567,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,MERRIFIELD AVENUE,9115cb8a-c911-4240-9559-55de32ebb483,-71.1576251045832,42.3702645166173
3110,20b-cb-4568,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CALVIN ROAD,65896dae-952d-4cda-aa73-c9428267d1fe,-71.1550818959664,42.3695895087376
3111,20b-cb-4569,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CALVIN ROAD,40b8f107-ada5-4c8a-97c7-5c31b95d6a5c,-71.1550209897259,42.3697349199907
3112,20b-cb-4570,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CALVIN ROAD,bd003e76-adcd-4a3c-8e1e-e20cf38b3435,-71.1549124611112,42.3697484633238
3113,20b-cb-4571,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CALVIN ROAD,f1af9250-a51e-4c1e-8eab-0140f24cd82d,-71.1550119920606,42.3702862825981
3114,20b-cb-4572,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CALVIN ROAD,e8f4dea0-5436-41b3-8fb0-58662dcb2ace,-71.1549084430618,42.3703384864412
3115,20b-cb-4573,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,BERKELEY STREET,58cfa7d1-87a8-4dba-b413-4ddae7a45a75,-71.1547124633964,42.365798340544
3116,20b-cb-4574,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,BERKELEY STREET,24600cfc-bb75-470c-872f-12e8aaee01ff,-71.1546878755996,42.3657303555584
3117,20b-cb-4575,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,BERKELEY STREET,7f0830a0-9ad2-4314-9dfd-cad9c0ca07fc,-71.15422527144,42.365799298742
3118,20b-cb-4576,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,BERKELEY STREET,7662e7e6-b58b-4990-8082-01f7e093b152,-71.1542022365453,42.3658766098575
3119,20b-cb-4577,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,BERKELEY STREET,e63dad6a-0cc7-476e-9815-b68c2fc006cd,-71.1537424121955,42.3658911993716
3120,20b-cb-4578,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,BERKELEY STREET,f50ceba0-1500-4cf6-9cc9-f5dc44c85c3d,-71.1537662584056,42.3659410127827
3121,20b-cb-4579,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CLARENDON STREET,93eecd3e-8407-4f01-a13c-1ea03d624126,-71.15403052828,42.3652223067489
3122,20b-cb-4580,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CLARENDON STREET,7955a0aa-130c-4319-8746-a54c118a11f8,-71.1540085306041,42.3651619232995
3123,20a-cb-4581,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE AVENUE,303276ef-45da-4f4d-9e1a-c6658fd1a039,-71.1525929068298,42.3631133825404
3124,20a-cb-4582,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE AVENUE,a6792512-e1fe-4066-89cd-9be4267f9f87,-71.1519650213951,42.3636445224635
3125,20a-cb-4583,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE AVENUE,768a5949-a5ea-4dd8-9cce-8526991b20ef,-71.1520467445994,42.3636832001991
3126,20a-cb-4584,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE AVENUE,de54e7d0-1a63-4a32-891e-ae380ebd867a,-71.1511784406188,42.3641408876902
3127,20a-cb-4585,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE AVENUE,25679aef-1660-4bf4-b113-6816a503eb09,-71.151128654646,42.3640252003979
3128,20a-cb-4586,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE AVENUE,278dfe7e-e4a7-44d8-a019-8457a11a59ff,-71.1503623149852,42.3644606109091
3129,20a-cb-4587,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE AVENUE,4c50fc10-d656-4d77-a2b3-444df34cad24,-71.1503010506005,42.364378774201
3130,20a-cb-4588,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE AVENUE,c0bbfbb5-21a7-4bd3-9426-d23636df9454,-71.1493082002048,42.3649220127457
3131,20a-cb-4589,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE AVENUE,514cdda7-ae5e-4746-b58f-945f22a90212,-71.1492476526373,42.3648338909772
3132,20a-cb-4590,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE AVENUE,59bbcb5c-f7f3-4b24-b838-9bc7213b3c2c,-71.1483827869327,42.3652079412646
3133,UNK-cb-4591,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,UNK,COOLIDGE AVENUE,62819502-c44f-423a-974a-3dd9bd347c7a,-71.1461043909795,42.3660043022205
3134,UNK-cb-4592,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,UNK,COOLIDGE AVENUE,276701c1-b2db-4f50-ba52-83e2c1dc8358,-71.1460476248725,42.3659072820934
3135,UNK-cb-4593,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,UNK,COOLIDGE AVENUE,24af05b6-3876-4322-94fa-f3f809ad5bdc,-71.1449916963862,42.3661817927695
3136,UNK-cb-4594,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,UNK,COOLIDGE AVENUE,c33ebd71-4369-40d1-9676-ebfc8358913b,-71.1450389805849,42.3662440214518
3137,20a-cb-4595,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,GROVE STREET,ff7f8b83-6e87-45af-b675-616b5eb0748c,-71.1490736747807,42.3677901880679
3138,20a-cb-4596,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,GROVE STREET,88c6bac9-60d2-4d5e-a756-3cab8f9ade75,-71.1489972246407,42.3678284671699
3139,20a-cb-4597,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,GROVE STREET,17197370-e0fb-4a99-9008-5de159dc9b59,-71.1495634613951,42.3684300972771
3140,20a-cb-4598,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,GROVE STREET,b9b8be5a-31df-4134-b96b-8855a1daf7dd,-71.1495978539998,42.3684720760767
3141,20a-cb-4599,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE HILL ROAD,8d2ea5db-a123-4d88-8cca-4f9061227d7e,-71.1504612109987,42.3689966759722
3142,20a-cb-4600,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE HILL ROAD,7fbd7f2b-2be2-432d-95e2-f2b5d7da7439,-71.1503901873227,42.3689657388282
3143,20a-cb-4601,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE HILL ROAD,babf72a3-e016-4f05-aad7-699ad1915b6f,-71.1505891108023,42.3686383643286
3144,20a-cb-4602,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE HILL ROAD,c31340c1-c814-4466-b698-91420fe97283,-71.1506628072106,42.3686792621122
3145,20a-cb-4603,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE HILL ROAD,c84b4f90-ce6b-473e-aca0-21a25649eee6,-71.1510191028291,42.3684295370618
3146,20a-cb-4604,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE HILL ROAD,c3b93719-1be6-4917-88c0-790554bd8f2c,-71.1513142612896,42.3681759011113
3147,20a-cb-4605,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20a,COOLIDGE HILL ROAD,cdd6720d-bbfe-4571-90a0-4f15abc0c7d0,-71.1513997963536,42.3681464536897
3148,20b-cb-4606,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,COOLIDGE HILL ROAD,df865ad3-8d6f-4ad1-ad3e-c33a32aea806,-71.1520082553978,42.3674646066805
3149,20b-cb-4607,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,COOLIDGE HILL ROAD,eae3d130-f2d4-4e8f-8c94-f8280da282cb,-71.1520293943496,42.3675193431035
3150,20b-cb-4608,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,COOLIDGE HILL ROAD,7b68cb9e-aeb8-471f-8b6c-c6fa843be1c8,-71.1525404329593,42.3675605355928
3151,20b-cb-4609,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,COOLIDGE HILL ROAD,fa905f40-0a04-4d11-9ed9-ecf71e7cb318,-71.1525731050104,42.3675075688213
3152,20b-cb-4610,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,COOLIDGE HILL ROAD,87677d0a-990e-4393-9176-e888cbfef005,-71.1531373575881,42.3676114990421
3153,20b-cb-4611,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,COOLIDGE HILL ROAD,42b7b390-2c78-4f04-a380-65bfb8ee4ea4,-71.15396184211,42.3676481004575
3154,20b-cb-4612,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,COOLIDGE HILL ROAD,d1c651dd-e936-400a-8873-c4e8d75e1326,-71.1540158914634,42.3677249285553
3155,20b-cb-4613,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,KONDAZIAN STREET,df69430d-8879-41b2-b531-31fea29a7166,-71.1530230721645,42.3680558263661
3156,20b-cb-4614,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,KONDAZIAN STREET,5f093097-a94d-4443-8eae-4e6e6a7d9ec9,-71.1529056494555,42.3680058583297
3157,20b-cb-4615,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,KONDAZIAN STREET,99467f86-912c-47b5-a59c-ca01243e5ea1,-71.1526944000349,42.3683914192022
3158,20b-cb-4616,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,KONDAZIAN STREET,fa0834b4-e914-4a86-8f1e-0a91b5650fb8,-71.1525744165432,42.3684307386889
3159,20b-cb-4617,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CRAWFORD STREET,4d8d1db4-6d8b-40f3-a655-da2f4c9787f4,-71.1534392767578,42.3685140869709
3160,20b-cb-4618,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CRAWFORD STREET,1149687f-9758-4484-be08-b8e6523ec77c,-71.1534145533777,42.3684283621465
3161,20b-cb-4619,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,KONDAZIAN STREET,1c1f879b-48ff-4bf0-a764-222e3a472939,-71.1524763045479,42.3686894342545
3162,20b-cb-4620,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,KONDAZIAN STREET,797e9fcc-ff3c-422a-bcdc-08eaa8bf6612,-71.1516094514198,42.3692321897047
3163,20b-cb-4621,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,KONDAZIAN STREET,c5467cfe-94d1-436a-9445-a6eb2dea35bc,-71.1513607644373,42.3691981671193
3164,20b-cb-4622,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b, ,fe04ee73-d220-49c0-b837-6939569c9ca0,-71.152583197731,42.3698635078435
3165,20b-cb-4623,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,GROVE STREET,44f11dff-a7bb-4664-a7a2-ea2f750d2059,-71.1547540206463,42.370779243982
3166,20b-cb-4624,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,GROVE STREET,9b35aaf1-03eb-4777-be9b-806fed563b49,-71.154712424586,42.370854528685
3167,20b-cb-4625,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CRAWFORD STREET,d4a3e184-8262-447a-870a-2c874a94c684,-71.1555265744074,42.368063505007
3168,20b-cb-4626,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CRAWFORD STREET,c8fee14f-256a-4e11-8ff2-a66ec9f19df1,-71.1554613038102,42.3680437382403
3169,20b-cb-4627,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CRAWFORD STREET,2875b6df-6496-4ec3-b08f-651d5fc3528b,-71.1549855794318,42.3685464029753
3170,20b-cb-4628,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CRAWFORD STREET,49a5122c-a9d2-4952-92be-f6a7ab31fd68,-71.155000593449,42.368484813661
3171,20b-cb-4629,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CRAWFORD STREET,1691de2e-ba74-4d5d-ad01-cbf98ab54a57,-71.1542215392304,42.3685200765433
3172,20b-cb-4630,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,CRAWFORD STREET,3f8382e0-c5d9-4f9c-b069-a4e5fd5cafea,-71.1541678182348,42.3684660690473
3173,20b-cb-4631,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,COOLIDGE HILL ROAD,e5a5192f-5817-4f4e-8d76-5abacdd93fc8,-71.1553615423344,42.3677636373568
3174,20b-cb-4632,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,COOLIDGE HILL ROAD,b12717ef-c927-4d21-a606-6b2c936634e9,-71.1553635836971,42.3676773080178
3175,20b-cb-4633,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,COOLIDGE HILL ROAD,5328f552-b460-4500-8e60-50fb3eaa09ec,-71.1546277333255,42.3676649627941
3176,20b-cb-4634,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,COOLIDGE HILL ROAD,16278808-f831-4f14-8713-77f6d50f81ab,-71.1546426476382,42.3677652992398
3177,CAMB-cb-4635,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,CAMB,SAWIN STREET,cf11a47c-103a-4432-b71d-9ce617d00b94,-71.1505176765679,42.3730534909953
3178,CAMB-cb-4636,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,CAMB,HEARN STREET,4239a987-712a-4c56-9c41-9be114d32d3e,-71.1516573784612,42.372061844833
3179,CAMB-cb-4637,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,CAMB,MOLLOY STREET,b4a195b7-3a93-4695-88d5-cd62d530db28,-71.1510092158605,42.3716290252183
3180,CAMB-cb-4638,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,CAMB,COTTAGE LANE,1bc89e64-fa66-4a78-bba6-f83c3493d30e,-71.150951998159,42.3717369594667
3181,CAMB-cb-4639,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,CAMB,SEXTON STREET,af214206-46e1-4147-8346-e1414c28f482,-71.1493626039398,42.3720092653761
3182,CAMB-cb-4640,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,CAMB,LYONS STREET,87193c14-109d-4fc2-95c1-1498ee797fcc,-71.1494635299664,42.3724014186872
3183,CAMB-cb-4641,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,CAMB,COTTAGE STREET,f1659d24-bf04-4007-bcc0-3fe6d3bc2d68,-71.1511012596966,42.3731440052167
3184,20b-cb-4642,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,ARLINGTON STREET,4edb63cf-6f33-4736-aa9a-ee462ba7754b,-71.1578665912079,42.3733936141551
3185,20b-cb-4643,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20b,ARLINGTON STREET,36f67573-1848-4d10-a1bd-37134add884d,-71.1582176468478,42.3753309192077
3186,20d-cb-4644,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20d,COMMON STREET,a1911517-2079-4786-9204-51cd6932c14d,-71.176035171119,42.378598682833
3187,11c-cb-4645,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,11c,COMMON STREET,7995db17-3a62-4cbb-8ecd-807e5474f37d,-71.1765100117041,42.3773563263916
3188,11c-cb-4646,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,11c,COMMON STREET,2d5edf66-3084-4dbd-b04f-d1b3c143a259,-71.1763748250235,42.377358410246
3189,20d-cb-4647,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,20d,COMMON STREET,6bc6f573-b787-47f0-b1cb-7ccd17af99b8,-71.1759116389927,42.3785786655571
3190,11c-cb-4648,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,11c,ORCHARD STREET,59e00977-41d2-450f-b48d-67c8c4c53fd4,-71.1816083250992,42.3745687188261
3191,11c-cb-4649,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:54 AM,WSE03\GannonR,0,11c,ORCHARD STREET,6536be6d-2126-4d1c-a2e5-5c0c2ba937a5,-71.1805559721737,42.3738556230365
