OBJECTID,FEATURE_TY,SOURCE,TYPE,X_COORD,Y_COORD,EDITDATE,EDITBY,EDITWHY,BMPNOTES,StrucIDnum,PublicOwne,DudeID,Longitude,Latitude
"4416",CBN,,CBN,739810.187500000000000,3017026.000000000000000,,,,,"4430",yes,DStr4430,-71.18970030,42.52646927
"4417",CBN,,CBN,739807.750000000000000,3016514.750000000000000,,,,,"4431",yes,DStr4431,-71.18971620,42.52506646
"4421",CBN,,CBN,739796.062500000000000,3017606.749999999534339,,,,,"4435",yes,DStr4435,-71.18974480,42.52806295
"4423",CBN,,CBN,739794.562500000000000,3016929.000000000000000,,,,,"4437",yes,DStr4437,-71.18975960,42.52620326
"4424",CBN,,CBN,739793.437500000000000,3012779.250000000000000,,,,,"4438",yes,DStr4438,-71.18981970,42.51481665
"4427",CBN,,CBN,739778.375000000000000,3012798.250000000000000,,,,,"4441",yes,DStr4441,-71.18987530,42.51486893
"4431",CBN,,CBN,739766.500000000000000,3017617.500000000000000,,,,,"4445",yes,DStr4445,-71.18985440,42.52809274
"4432",CBN,,CBN,739759.000000000000000,3009859.250000000000000,,,,,"4446",yes,DStr4446,-71.18998680,42.50680469
"4434",CBN,,CBN,739756.312500000000000,3009659.250000000000000,,,,,"4448",yes,DStr4448,-71.18999950,42.50625593
"4437",CBN,,CBN,739747.687500000000000,3015393.750000000000000,,,,,"4451",yes,DStr4451,-71.18996110,42.52197595
"4438",CBN,,CBN,739747.000000000000000,3016286.500000000000000,,,,,"4452",yes,DStr4452,-71.18994470,42.52444077
"4441",CBN,,CBN,739728.500000000000000,3009663.000000000000000,,,,,"4455",yes,DStr4455,-71.19010260,42.50626650
"4444",CBN,,CBN,739722.187500000000000,3017609.000000000000000,,,,,"4459",yes,DStr4459,-71.19001890,42.52806986
"4447",CBN,,CBN,739715.687500000000000,3015387.000000000000000,,,,,"4462",yes,DStr4462,-71.19007990,42.52195775
"4448",CBN,,CBN,739713.562500000000000,3013534.000000000000000,,,,,"4463",yes,DStr4463,-71.19010580,42.51688843
"4449",CBN,,CBN,739713.062499999883585,3009396.500000000000000,,,,,"4464",yes,DStr4464,-71.19016340,42.50553539
"4451",CBN,,CBN,739712.000000000000000,3013691.250000000000000,,,,,"4466",yes,DStr4466,-71.19010950,42.51731993
"4459",CBN,,CBN,739687.625000000000000,3013522.500000000000000,,,,,"4473",yes,DStr4473,-71.19020220,42.51685713
"4461",CBN,,CBN,739685.937500000000000,3013701.499999999534339,,,,,"4475",yes,DStr4475,-71.19020600,42.51734831
"4463",CBN,,CBN,739675.000000000000000,3012877.000000000000000,,,,,"4477",yes,DStr4477,-71.19025770,42.51508605
"4466",CBN,,CBN,739665.437500000000000,3009416.250000000000000,,,,,"4480",yes,DStr4480,-71.19033980,42.50559006
"4470",CBN,,CBN,739658.312500000116415,3017290.750000000000000,,,,,"4484",yes,DStr4484,-71.19026010,42.52719724
"4474",CBN,,CBN,739641.687499999883585,3006874.500000000465661,,,,,"4488",yes,DStr4488,-71.19046210,42.49861587
"4481",CBN,,CBN,739629.500000000000000,3006895.500000000000000,,,,,"4495",yes,DStr4495,-71.19050700,42.49867362
"4482",CBN,,CBN,739627.812500000000000,3015981.000000000000000,,,,,"4496",yes,DStr4496,-71.19043090,42.52355098
"4487",CBN,,CBN,739613.500000000000000,3017092.249999999534339,,,,,"4501",yes,DStr4501,-71.19042900,42.52665302
"4493",CBN,,CBN,739603.687500000000000,3017070.000000000000000,,,,,"4503",yes,DStr4503,-71.19046570,42.52659206
"4496",CBN,,CBN,739602.375000000000000,3015990.000000000000000,,,,,"4506",yes,DStr4506,-71.19050270,42.52359009
"4498",CBN,,CBN,739593.687499999883585,3012965.250000000000000,,,,,"4508",yes,DStr4508,-71.19055810,42.51532901
"4503",CBN,,CBN,739581.562500000000000,3017068.000000000000000,,,,,"4513",yes,DStr4513,-71.19054790,42.52658679
"4504",CBN,,CBN,739578.062500000000000,3014358.749999999534339,,,,,"4514",yes,DStr4514,-71.19059730,42.51915284
"4505",CBN,,CBN,739572.937500000000000,3017061.750000000000000,,,,,"4515",yes,DStr4515,-71.19057990,42.52656973
"4507",CBN,,CBN,739561.562500000000000,3014366.250000000000000,,,,,"4518",yes,DStr4518,-71.19065840,42.51917358
"4508",CBN,,CBN,739558.375000000000000,3008400.500000000000000,,,,,"4519",yes,DStr4519,-71.19078130,42.50280995
"4510",CBN,,CBN,739552.250000000000000,3017083.250000000000000,,,,,"4521",yes,DStr4521,-71.19065640,42.52662893
"4512",CBN,,CBN,739546.125000000000000,3014268.250000000000000,,,,,"4522",yes,DStr4522,-71.19071700,42.51890483
"4514",CBN,,CBN,739539.812500000000000,3008415.750000000000000,,,,,"4524",yes,DStr4524,-71.19083720,42.50285590
"4516",CBN,,CBN,739535.937500000000000,3014268.750000000000000,,,,,"4526",yes,DStr4526,-71.19075480,42.51890631
"4518",CBN,,CBN,739530.062500000000000,3014273.750000000000000,,,,,"4528",yes,DStr4528,-71.19077650,42.51892008
"4522",CBN,,CBN,739519.687500000000000,3007409.250000000000000,,,,,"4532",yes,DStr4532,-71.19091230,42.50005151
"4523",CBN,,CBN,739512.312500000000000,3013055.000000000000000,,,,,"4533",yes,DStr4533,-71.19085870,42.51557609
"4525",CBN,,CBN,739505.687499999883585,3010651.250000000000000,,,,,"4535",yes,DStr4535,-71.19091560,42.50898042
"4529",CBN,,CBN,739498.250000000000000,3007406.500000000000000,,,,,"4539",yes,DStr4539,-71.19099190,42.50004418
"4537",CBN,,CBN,739479.687500000000000,3016818.000000000000000,,,,,"4547",yes,DStr4547,-71.19092910,42.52590183
"4546",CBN,,CBN,739467.625000000000000,3010668.250000000000000,,,,,"4557",yes,DStr4557,-71.19105320,42.50903341
"4560",CBN,,CBN,739438.625000000116415,3009566.750000000000000,,,,,"4571",yes,DStr4571,-71.19117890,42.50600528
"4561",CBN,,CBN,739436.875000000000000,3007065.500000000000000,,,,,"4572",yes,DStr4572,-71.19121900,42.49914201
"4564",CBN,,CBN,739428.750000000000000,3008458.250000000000000,,,,,"4575",yes,DStr4575,-71.19123530,42.50294646
"4565",CBN,,CBN,739426.562500000000000,3009541.750000000000000,,,,,"4576",yes,DStr4576,-71.19122400,42.50593680
"4569",CBN,,CBN,739419.625000000000000,3006958.750000000000000,,,,,"4580",yes,DStr4580,-71.19128440,42.49884926
"4571",CBN,,CBN,739415.500000000000000,3007064.750000000000000,,,,,"4582",yes,DStr4582,-71.19129830,42.49914016
"4574",CBN,,CBN,739405.187500000000000,3008444.000000000000000,,,,,"4585",yes,DStr4585,-71.19132550,42.50290804
"4577",CBN,,CBN,739390.750000000000000,3017774.250000000000000,,,,,"4588",yes,DStr4588,-71.19124760,42.52850825
"4578",CBN,,CBN,740299.375000000000000,3012006.500000000000000,,,,,"4589",yes,DStr4589,-71.18795370,42.51269120
"4581",CBN,,CBN,740285.062499999883585,3007632.250000000000000,,,,,"4592",yes,DStr4592,-71.18806610,42.50068866
"4583",CBN,,CBN,740282.687500000000000,3013580.250000000000000,,,,,"4594",yes,DStr4594,-71.18801000,42.51699053
"4584",CBN,,CBN,740282.187500000000000,3013711.500000000000000,,,,,"4595",yes,DStr4595,-71.18799660,42.51735492
"4585",CBN,,CBN,740280.437500000000000,3011992.750000000000000,,,,,"4596",yes,DStr4596,-71.18802410,42.51265367
"4586",CBN,,CBN,740276.937500000000000,3016944.250000000000000,,,,,"4597",yes,DStr4597,-71.18796990,42.52624028
"4587",CBN,,CBN,740274.875000000000000,3007660.000000000000000,,,,,"4598",yes,DStr4598,-71.18810350,42.50076491
"4588",CBN,,CBN,740267.125000000000000,3013745.750000000000000,,,,,"4599",yes,DStr4599,-71.18805420,42.51744773
"4590",CBN,,CBN,740256.000000000000000,3013722.750000000000000,,,,,"4601",yes,DStr4601,-71.18809360,42.51738606
"4592",CBN,,CBN,740251.500000000000000,3009858.750000000000000,,,,,"4603",yes,DStr4603,-71.18816040,42.50679839
"4600",CBN,,CBN,740214.437500000000000,3012114.000000000000000,,,,,"4611",yes,DStr4611,-71.18826730,42.51298703
"4602",CBN,,CBN,740207.812500000000000,3009429.499999999534339,,,,,"4613",yes,DStr4613,-71.18832820,42.50562099
"4604",CBN,,CBN,740199.687500000000000,3007000.750000000000000,,,,,"4615",yes,DStr4615,-71.18839130,42.49895672
"4605",CBN,,CBN,740199.375000000000000,3016965.750000000000000,,,,,"4616",yes,DStr4616,-71.18825730,42.52630005
"4606",CBN,,CBN,740195.937500000000000,3007026.500000000000000,,,,,"4617",yes,DStr4617,-71.18840480,42.49902741
"4607",CBN,,CBN,740195.500000000000000,3009461.250000000000000,,,,,"4618",yes,DStr4618,-71.18837350,42.50570824
"4609",CBN,,CBN,740183.437500000000000,3010063.500000000000000,,,,,"4620",yes,DStr4620,-71.18841000,42.50736090
"4614",CBN,,CBN,740180.000000000000000,3007496.750000000000000,,,,,"4625",yes,DStr4625,-71.18845760,42.50031791
"4618",CBN,,CBN,740172.500000000000000,3016689.250000000000000,,,,,"4629",yes,DStr4629,-71.18836080,42.52554162
"4620",CBN,,CBN,740164.812500000000000,3010084.500000000000000,,,,,"4631",yes,DStr4631,-71.18847880,42.50741871
"4622",CBN,,CBN,740160.375000000000000,3010035.500000000000000,,,,,"4633",yes,DStr4633,-71.18849590,42.50728430
"4625",CBN,,CBN,740156.000000000000000,3015320.750000000000000,,,,,"4636",yes,DStr4636,-71.18843580,42.52177113
"4626",CBN,,CBN,740155.937500000000000,3007510.500000000000000,,,,,"4637",yes,DStr4637,-71.18854660,42.50035589
"4630",CBN,,CBN,740150.187500000000000,3016699.250000000000000,,,,,"4641",yes,DStr4641,-71.18844340,42.52556929
"4634",CBN,,CBN,740145.250000000000000,3015293.500000000000000,,,,,"4645",yes,DStr4645,-71.18847600,42.52169647
"4636",CBN,,CBN,740136.187500000000000,3010016.500000000000000,,,,,"4647",yes,DStr4647,-71.18858590,42.50723240
"4639",CBN,,CBN,740128.937500000000000,3015322.000000000000000,,,,,"4650",yes,DStr4650,-71.18853610,42.52177483
"4640",CBN,,CBN,740123.562500000000000,3014584.500000000000000,,,,,"4651",yes,DStr4651,-71.18857080,42.51976683
"4644",CBN,,CBN,740098.125000000000000,3014564.000000000000000,,,,,"4655",yes,DStr4655,-71.18866550,42.51971084
"4645",CBN,,CBN,740093.500000000000000,3017490.250000000000000,,,,,"4656",yes,DStr4656,-71.18864300,42.52774030
"4647",CBN,,CBN,740088.125000000000000,3017463.500000000000000,,,,,"4658",yes,DStr4658,-71.18866330,42.52766696
"4649",CBN,,CBN,740080.562500000000000,3009974.500000000000000,,,,,"4660",yes,DStr4660,-71.18879280,42.50711772
"4651",CBN,,CBN,740077.187500000000000,3007772.250000000000000,,,,,"4662",yes,DStr4662,-71.18883510,42.50107490
"4652",CBN,,CBN,740076.375000000000000,3007807.250000000000000,,,,,"4663",yes,DStr4663,-71.18883760,42.50117095
"4654",CBN,,CBN,740068.562500000000000,3008487.999999999534339,,,,,"4665",yes,DStr4665,-71.18893810,42.50300094
"4656",CBN,,CBN,740062.750000000000000,3015232.250000000000000,,,,,"4667",yes,DStr4667,-71.18878760,42.52154482
"4657",CBN,,CBN,740062.375000000000000,3009995.250000000000000,,,,,"4668",yes,DStr4668,-71.18885990,42.50717484
"4659",CBN,,CBN,740045.625000000000000,3016560.750000000000000,,,,,"4671",yes,DStr4671,-71.18883320,42.52519030
"4662",CBN,,CBN,740037.687499999883585,3008548.000000000000000,,,,,"4674",yes,DStr4674,-71.18902760,42.50315881
"4663",CBN,,CBN,740032.875000000000000,3016581.000000000000000,,,,,"4675",yes,DStr4675,-71.18888020,42.52524599
"4664",CBN,,CBN,740031.000000000000000,3014192.000000000000000,,,,,"4676",yes,DStr4676,-71.18891950,42.51869077
"4665",CBN,,CBN,740029.812500000000000,3014655.500000000000000,,,,,"4677",yes,DStr4677,-71.18891760,42.51996259
"4666",CBN,,CBN,740029.374999999883585,3009967.500000000000000,,,,,"4678",yes,DStr4678,-71.18898270,42.50709902
"4669",CBN,,CBN,740022.375000000000000,3009384.750000000000000,,,,,"4681",yes,DStr4681,-71.18901650,42.50550006
"4671",CBN,,CBN,740015.625000000000000,3009411.750000000000000,,,,,"4683",yes,DStr4683,-71.18904120,42.50557421
"4674",CBN,,CBN,740009.437500000000000,3014208.750000000000000,,,,,"4686",yes,DStr4686,-71.18899920,42.51873694
"4681",CBN,,CBN,739981.812500000000000,3007921.750000000000000,,,,,"4693",yes,DStr4693,-71.18918670,42.50148608
"4686",CBN,,CBN,739958.562500000000000,3007900.500000000000000,,,,,"4698",yes,DStr4698,-71.18927320,42.50142800
"4689",CBN,,CBN,739934.062500000000000,3011910.500000000000000,,,,,"4701",yes,DStr4701,-71.18930990,42.51243145
"4690",CBN,,CBN,739931.562500000000000,3010299.000000000000000,,,,,"4702",yes,DStr4702,-71.18934090,42.50800962
"4691",CBN,,CBN,739931.187500000000000,3011938.500000000000000,,,,,"4703",yes,DStr4703,-71.18932020,42.51250831
"4693",CBN,,CBN,739927.250000000000000,3013356.750000000000000,,,,,"4705",yes,DStr4705,-71.18931560,42.51639993
"4694",CBN,,CBN,739926.937500000116415,3007932.500000000000000,,,,,"4706",yes,DStr4706,-71.18939010,42.50151612
"4697",CBN,,CBN,739909.437500000000000,3011912.750000000000000,,,,,"4709",yes,DStr4709,-71.18940120,42.51243787
"4699",CBN,,CBN,739907.625000000000000,3013335.750000000000000,,,,,"4711",yes,DStr4711,-71.18938870,42.51634251
"4700",CBN,,CBN,739907.562500000000000,3010280.500000000000000,,,,,"4712",yes,DStr4712,-71.18943020,42.50795909
"4702",CBN,,CBN,739906.187500000000000,3011919.000000000000000,,,,,"4714",yes,DStr4714,-71.18941320,42.51245505
"4704",CBN,,CBN,739880.625000000000000,3016551.000000000000000,,,,,"4716",yes,DStr4716,-71.18944540,42.52516520
"4709",CBN,,CBN,739871.375000000000000,3016529.000000000000000,,,,,"4723",yes,DStr4723,-71.18948000,42.52510493
"4712",CBN,,CBN,739860.812500000000000,3015072.000000000000000,,,,,"4726",yes,DStr4726,-71.18954090,42.52108949
"4718",CBN,,CBN,739852.437500000000000,3016960.250000000000000,,,,,"4734",yes,DStr4734,-71.18954440,42.52628843
"4719",CBN,,CBN,739850.375000000000000,3015049.750000000000000,,,,,"4735",yes,DStr4735,-71.18958280,42.52102911
"4723",CBN,,CBN,739841.937500000000000,3015809.000000000000000,,,,,"4739",yes,DStr4739,-71.18959890,42.52312959
"4725",CBN,,CBN,739830.875000000000000,3016509.500000000000000,,,,,"4741",yes,DStr4741,-71.18963050,42.52505182
"4730",CBN,,CBN,739819.125000000000000,3016930.750000000000000,,,,,"4746",yes,DStr4746,-71.18966840,42.52620782
"4731",CBN,,CBN,739818.062500000000000,3015808.500000000000000,,,,,"4747",yes,DStr4747,-71.18968750,42.52312846
"4732",CBN,,CBN,739812.875000000000000,3009880.000000000465661,,,,,"4748",yes,DStr4748,-71.18978680,42.50686109
"4733",CBN,,CBN,741053.937500000000000,3011170.500000000000000,,,,,"4749",yes,DStr4749,-71.18516650,42.51038966
"4734",CBN,,CBN,741053.312500000000000,3014577.250000000000000,,,,,"4750",yes,DStr4750,-71.18512220,42.51973756
"4735",CBN,,CBN,741051.500000000000000,3015070.250000000000000,,,,,"4751",yes,DStr4751,-71.18512220,42.52109034
"4736",CBN,,CBN,741050.625000000116415,3015094.250000000000000,,,,,"4752",yes,DStr4752,-71.18512510,42.52115620
"4737",CBN,,CBN,741049.625000000000000,3000977.500000000000000,,,,,"4753",yes,DStr4753,-71.18532200,42.48242060
"4739",CBN,,CBN,741033.250000000000000,3014538.750000000000000,,,,,"4755",yes,DStr4755,-71.18519710,42.51963213
"4742",CBN,,CBN,741027.625000000000000,3014057.500000000000000,,,,,"4758",yes,DStr4758,-71.18522460,42.51831167
"4743",CBN,,CBN,741026.312500000116415,3014281.750000000000000,,,,,"4759",yes,DStr4759,-71.18522640,42.51892701
"4744",CBN,,CBN,741020.187500000000000,3014084.249999999534339,,,,,"4760",yes,DStr4760,-71.18525180,42.51838514
"4747",CBN,,CBN,741013.562500000000000,3014770.750000000000000,,,,,"4762",yes,DStr4762,-71.18526700,42.52026892
"4748",CBN,,CBN,741011.062500000000000,3015132.250000000000000,,,,,"4763",yes,DStr4763,-71.18527130,42.52126087
"4753",CBN,,CBN,741000.062500000000000,3014271.750000000000000,,,,,"4768",yes,DStr4768,-71.18532390,42.51889983
"4754",CBN,,CBN,740986.375000000000000,3014768.750000000000000,,,,,"4769",yes,DStr4769,-71.18536790,42.52026371
"4756",CBN,,CBN,740983.187500000000000,3015145.750000000000000,,,,,"4771",yes,DStr4771,-71.18537450,42.52129820
"4759",CBN,,CBN,740979.750000000000000,3006690.000000000000000,,,,,"4774",yes,DStr4774,-71.18550520,42.49808009
"4760",CBN,,CBN,740977.125000000000000,3013013.750000000000000,,,,,"4775",yes,DStr4775,-71.18542620,42.51544820
"4761",CBN,,CBN,740976.562500000000000,3014484.500000000000000,,,,,"4776",yes,DStr4776,-71.18540820,42.51948384
"4762",CBN,,CBN,740974.750000000000000,3008836.249999999534339,,,,,"4777",yes,DStr4777,-71.18549220,42.50398542
"4764",CBN,,CBN,740969.062499999883585,3013682.500000000000000,,,,,"4779",yes,DStr4779,-71.18544700,42.51728328
"4765",CBN,,CBN,740963.250000000000000,3013628.750000000000000,,,,,"4780",yes,DStr4780,-71.18546930,42.51713586
"4767",CBN,,CBN,740949.125000000000000,3014483.500000000000000,,,,,"4782",yes,DStr4782,-71.18551000,42.51948138
"4768",CBN,,CBN,740948.250000000000000,3008817.750000000000000,,,,,"4783",yes,DStr4783,-71.18559070,42.50393492
"4772",CBN,,CBN,740925.937500000000000,3006328.750000000000000,,,,,"4787",yes,DStr4787,-71.18570750,42.49710546
"4774",CBN,,CBN,740897.937500000000000,3006331.750000000465661,,,,,"4789",yes,DStr4789,-71.18581120,42.49711398
"4775",CBN,,CBN,740888.312500000000000,3012997.750000000000000,,,,,"4790",yes,DStr4790,-71.18575580,42.51540519
"4776",CBN,,CBN,740887.125000000000000,3005281.750000000000000,,,,,"4791",yes,DStr4791,-71.18586570,42.49423293
"4778",CBN,,CBN,740876.250000000000000,3005309.250000000000000,,,,,"4793",yes,DStr4793,-71.18590560,42.49430850
"4779",CBN,,CBN,740872.500000000000000,3000828.000000000000000,,,,,"4794",yes,DStr4794,-71.18598070,42.48201216
"4780",CBN,,CBN,740871.437500000000000,3005965.000000000000000,,,,,"4795",yes,DStr4795,-71.18591450,42.49610790
"4784",CBN,,CBN,740857.937500000000000,3000858.250000000000000,,,,,"4799",yes,DStr4799,-71.18603430,42.48209532
"4787",CBN,,CBN,740844.375000000000000,3005969.250000000000000,,,,,"4802",yes,DStr4802,-71.18601480,42.49611984
"4790",CBN,,CBN,740820.312500000000000,3013286.000000000000000,,,,,"4805",yes,DStr4805,-71.18600410,42.51619682
"4791",CBN,,CBN,740819.875000000000000,3005627.500000000000000,,,,,"4806",yes,DStr4806,-71.18611030,42.49518234
"4793",CBN,,CBN,740808.562500000000000,3011396.750000000000000,,,,,"4808",yes,DStr4808,-71.18607350,42.51101296
"4794",CBN,,CBN,740804.562500000000000,3005300.500000000000000,,,,,"4809",yes,DStr4809,-71.18617150,42.49428522
"4795",CBN,,CBN,740804.312500000000000,3005268.750000000000000,,,,,"4810",yes,DStr4810,-71.18617290,42.49419810
"4797",CBN,,CBN,740797.062499999883585,3011374.000000000000000,,,,,"4812",yes,DStr4812,-71.18611650,42.51095065
"4798",CBN,,CBN,740793.625000000000000,3013276.250000000000000,,,,,"4813",yes,DStr4813,-71.18610320,42.51617034
"4799",CBN,,CBN,740792.375000000000000,3005632.250000000000000,,,,,"4814",yes,DStr4814,-71.18621220,42.49519565
"4800",CBN,,CBN,740778.937500000116415,3005342.000000000000000,,,,,"4815",yes,DStr4815,-71.18626600,42.49439935
"4804",CBN,,CBN,740759.312500000000000,3009184.750000000000000,,,,,"4819",yes,DStr4819,-71.18628630,42.50494386
"4808",CBN,,CBN,740750.687500000000000,3005345.750000000000000,,,,,"4823",yes,DStr4823,-71.18637070,42.49440993
"4812",CBN,,CBN,740735.000000000000000,3009169.250000000000000,,,,,"4827",yes,DStr4827,-71.18637670,42.50490158
"4813",CBN,,CBN,740733.437500000000000,3011438.250000000000000,,,,,"4828",yes,DStr4828,-71.18635160,42.51112759
"4821",CBN,,CBN,740696.062500000000000,3016358.500000000000000,,,,,"4836",yes,DStr4836,-71.18642310,42.52462880
"4827",CBN,,CBN,740674.187500000000000,3016349.250000000000000,,,,,"4842",yes,DStr4842,-71.18650430,42.52460364
"4828",CBN,,CBN,740647.000000000000000,3007741.000000000000000,,,,,"4843",yes,DStr4843,-71.18672250,42.50098343
"4829",CBN,,CBN,740646.375000000000000,3013409.750000000000000,,,,,"4844",yes,DStr4844,-71.18664760,42.51653814
"4830",CBN,,CBN,740646.187500000000000,3013904.500000000000000,,,,,"4845",yes,DStr4845,-71.18664150,42.51789570
"4831",CBN,,CBN,740643.125000000000000,3013437.250000000000000,,,,,"4846",yes,DStr4846,-71.18665930,42.51661363
"4834",CBN,,CBN,740617.500000000000000,3007759.000000000000000,,,,,"4849",yes,DStr4849,-71.18683170,42.50103311
"4835",CBN,,CBN,740617.374999999883585,3014389.000000000000000,,,,,"4850",yes,DStr4850,-71.18674180,42.51922543
"4836",CBN,,CBN,740616.062500000000000,3013436.500000000000000,,,,,"4851",yes,DStr4851,-71.18675960,42.51661184
"4843",CBN,,CBN,740574.125000000000000,3009478.749999999534339,,,,,"4858",yes,DStr4858,-71.18696910,42.50575245
"4844",CBN,,CBN,740568.562500000000000,3016610.250000000000000,,,,,"4859",yes,DStr4859,-71.18689260,42.52532087
