OBJECTID,SYSTEMID,FACILITYID,INSTALLDAT,PLANDATE,PLANDATUM,STNDDATUM,SOURCEDOC,LOCDESC,LOCSOURCE,LIFECYCLES,CBTYPE,PLANRIMELV,PLANINVIN,PLANINVOUT,PLANHIPIPE,STNDRIMELV,STNDINVIN,STNDINVOUT,STNDHIPIPE,MU_IN,MU_OUT,CALC_INVIN,CALC_INVOU,Z_SURFACE_,DSOUTFALLI,MAJWATERSH,MINWATERSH,IDDE_ID,LEGACYID,GPS_ID,GPSDATE,SUMP,WALLMAT,CUTDEPTH,LINED,CONDITION,FLOWDIR,ROTATION,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,COMMENTS,ENABLED,Latitude,Longitude
2446,A060-c001,swCB-2446,,1991/10/25 00:00:00.000,TOWN,NGVD,000-L-641,Davis Ln,AER,,CB,222.139999999999986,,216.979999999999990,,116.489999999999995,,111.329999999999998,,,,,,119.005607600000005,A060,Aberjona,Main Stem,,,,,Y,,,,,,157.029400000000010,,"1","1",2012/07/17 15:01:07.000,CDM_INC\KEALEYDM,,"1",42.53911545,-71.10348613
2447,A060-c002,swCB-2447,,1991/10/25 00:00:00.000,TOWN,NGVD,000-L-641,Davis Ln,EST,,CB,222.129999999999995,,216.979999999999990,,116.480000000000004,,111.329999999999998,,,,,,119.006019589999994,A060,Aberjona,Main Stem,,,,,Y,,,,,,109.118200000000002,,"1","1",2012/07/17 14:55:27.000,CDM_INC\KEALEYDM,,"1",42.53910240,-71.10338290
2448,S085-c037,swCB-2448,,1991/10/25 00:00:00.000,TOWN,NGVD,000-L-641,Davis Ln,AER,,CB,215.469999999999999,,212.919999999999987,,109.819999999999993,,107.269999999999996,,,,,,114.108108520000002,S085,Saugus,Walker's Brook,,,,,Y,,,,,,257.379700000000014,,"1","1",2012/07/17 15:04:03.000,CDM_INC\KEALEYDM,,"1",42.53882129,-71.10366018
2449,I122-c002,swCB-2449,,1995/01/12 00:00:00.000,TOWN,NGVD,000-L-644,Autumn Ln,AER,,CB,229.680000000000007,,224.300000000000011,,124.030000000000001,,118.650000000000006,,,,,,124.421325679999995,I122,Ipswich,Cedar Swamp,,,,,Y,,,,,,34.992100000000001,,"1","1",2012/07/17 15:23:22.000,CDM_INC\KEALEYDM,,"1",42.54069528,-71.09686773
2450,I122-c003,swCB-2450,,1995/01/12 00:00:00.000,TOWN,NGVD,000-L-644,Autumn Ln,AER,,CB,229.680000000000007,,224.300000000000011,,124.030000000000001,,118.650000000000006,,,,,,124.756439209999996,I122,Ipswich,Cedar Swamp,,,,,Y,,,,,,118.300299999999993,,"1","1",2012/07/17 15:23:11.000,CDM_INC\KEALEYDM,,"1",42.54062759,-71.09681250
2451,I122-c001,swCB-2451,,1995/01/12 00:00:00.000,TOWN,NGVD,000-L-644,Autumn Ln,AER,,CB,227.000000000000000,,221.750000000000000,,121.349999999999994,,116.099999999999994,,,,,,121.132232669999993,I122,Ipswich,Cedar Swamp,,,,,Y,,,,,,182.125900000000001,,"1","1",2012/07/17 15:24:28.000,CDM_INC\KEALEYDM,,"1",42.54048694,-71.09721312
2452,S085-c036,swCB-2452,,1995/01/12 00:00:00.000,TOWN,NGVD,000-L-644,Autumn Ln,AER,,CB,231.020000000000010,,226.919999999999987,,125.370000000000005,,121.269999999999996,,,,,,126.194984439999999,S085,Saugus,Walker's Brook,,,,,Y,,,,,,287.449999999999989,,"1","1",2012/07/17 15:39:56.000,CDM_INC\KEALEYDM,,"1",42.54007855,-71.09612103
2453,S085-c035,swCB-2453,,1995/01/12 00:00:00.000,TOWN,NGVD,000-L-644,Autumn Ln,AER,,CB,230.939999999999998,226.639999999999986,226.740000000000009,,125.290000000000006,120.989999999999995,121.090000000000003,,,,,,125.098548890000004,S085,Saugus,Walker's Brook,,,,,Y,,,,,,65.594300000000004,,"1","1",2012/07/17 15:40:21.000,CDM_INC\KEALEYDM,conflicting inverts in and out,"1",42.54005572,-71.09602443
2454,S085-c031,swCB-2454,,1995/01/12 00:00:00.000,TOWN,NGVD,000-L-644,Autumn Ln,AER,,CB,225.439999999999998,,221.840000000000003,,119.790000000000006,,116.189999999999998,,,,,,120.673431399999998,S085,Saugus,Walker's Brook,,,,,Y,,,,,,247.357300000000009,,"1","1",2012/07/17 15:42:19.000,CDM_INC\KEALEYDM,,"1",42.53959593,-71.09620356
2455,S085-c032,swCB-2455,,1995/01/12 00:00:00.000,TOWN,NGVD,000-L-644,Autumn Ln,AER,,CB,225.560000000000002,,222.139999999999986,,119.909999999999997,,116.489999999999995,,,,,,121.750747680000003,S085,Saugus,Walker's Brook,,,,,Y,,,,,,94.761399999999995,,"1","1",2012/07/17 15:42:11.000,CDM_INC\KEALEYDM,,"1",42.53960499,-71.09603537
2456,S085-c033,swCB-2456,,1995/01/12 00:00:00.000,TOWN,NGVD,000-L-644,Wakefield St,AER,,CB,223.509999999999991,221.199999999999989,221.199999999999989,,117.859999999999999,115.549999999999997,115.549999999999997,,,,,,118.930534359999996,S085,Saugus,Walker's Brook,,,,,Y,,,,,,60.008499999999998,,"1","1",2012/07/17 15:47:07.000,CDM_INC\KEALEYDM,,"1",42.53954022,-71.09564430
2457,S101-c002,swCB-2457,,1995/01/16 00:00:00.000,TOWN,NGVD,000-L-645,Varney Cir,AER,,CB,197.030000000000001,,194.240000000000009,,91.379999999999995,,88.590000000000003,,,,,,87.522659300000001,S101,Saugus,Walker's Brook,,,,,Y,,,,,,24.227699999999999,,"1","1",2012/07/17 15:57:55.000,CDM_INC\KEALEYDM,,"1",42.53169631,-71.08349226
2458,S101-c001,swCB-2458,,1995/01/16 00:00:00.000,TOWN,NGVD,000-L-645,Varney Cir,EST,,CB,196.960000000000008,,194.240000000000009,,91.310000000000002,,88.590000000000003,,,,,,87.775169370000000,S101,Saugus,Walker's Brook,,,,,Y,,,,,,119.538799999999995,,"1","1",2012/07/17 15:57:47.000,CDM_INC\KEALEYDM,,"1",42.53164228,-71.08347088
2459,I-c015,swCB-2459,,1995/01/16 00:00:00.000,TOWN,NGVD,000-L-645,Haverhill St,AER,,CB,,,,,,,,,,,,,87.284309390000004,,Ipswich,Cedar Swamp,,,,,Y,,,,,,248.045600000000007,,"1","1",2012/07/17 16:04:55.000,CDM_INC\KEALEYDM,,"1",42.53159300,-71.08278270
2460,I-c016,swCB-2460,,1995/01/16 00:00:00.000,TOWN,NGVD,000-L-645,Haverhill St,AER,,CB,,,,,,,,,,,,,87.455154420000000,,Ipswich,Cedar Swamp,,,,,Y,,,,,,50.527500000000003,,"1","1",2012/07/17 16:04:51.000,CDM_INC\KEALEYDM,,"1",42.53163525,-71.08266064
2461,I-c017,swCB-2461,,1996/10/30 00:00:00.000,NGVD,NGVD,000-L-647,Parsons Ln,AER,,CB,92.599999999999994,,89.950000000000003,,92.599999999999994,,89.950000000000003,,,,,,93.786834720000002,,Ipswich,Cedar Swamp,,,,,Y,,,,,,155.712400000000002,,"1","1",2012/07/17 16:13:26.000,CDM_INC\KEALEYDM,,"1",42.55313740,-71.09799444
2462,I-c018,swCB-2462,,1996/10/30 00:00:00.000,NGVD,NGVD,000-L-647,Parsons Ln,AER,,CB,92.269999999999996,89.670000000000002,88.569999999999993,,92.269999999999996,89.670000000000002,88.569999999999993,,,2.700000000000000,,86.456170000000000,93.752487180000003,,Ipswich,Cedar Swamp,,,,,Y,,,,,,114.834999999999994,,"1","1",2013/02/08 16:53:14.000,CDM_INC\KEALEYDM,,"1",42.55307278,-71.09780790
2463,I-c019,swCB-2463,,1996/10/30 00:00:00.000,NGVD,NGVD,000-L-647,Parsons Ln,AER,,CB,93.959999999999994,,91.359999999999999,,93.959999999999994,,91.359999999999999,,,,,,94.176063540000001,,Ipswich,Cedar Swamp,,,,,Y,,,,,,217.619000000000000,,"1","1",2012/07/17 16:20:23.000,CDM_INC\KEALEYDM,,"1",42.55391307,-71.09768694
2464,I-c020,swCB-2464,,1996/10/30 00:00:00.000,NGVD,NGVD,000-L-647,Parsons Ln,AER,,CB,94.040000000000006,,91.189999999999998,,94.040000000000006,,91.189999999999998,,,,,,94.162429810000006,,Ipswich,Cedar Swamp,,,,,Y,,,,,,149.020199999999988,,"1","1",2012/07/17 16:20:31.000,CDM_INC\KEALEYDM,,"1",42.55389638,-71.09758593
2465,I-c021,swCB-2465,,1996/10/30 00:00:00.000,NGVD,NGVD,000-L-647,Parsons Ln,AER,,CB,92.560000000000002,,89.909999999999997,,92.560000000000002,,89.909999999999997,,,,,,93.131164549999994,,Ipswich,Bear Meadow,,,,,Y,,,,,,240.249300000000005,,"1","1",2012/07/17 16:20:59.000,CDM_INC\KEALEYDM,,"1",42.55448938,-71.09758774
2466,I-c022,swCB-2466,,1996/10/30 00:00:00.000,NGVD,NGVD,000-L-647,Parsons Ln,AER,,CB,92.530000000000001,,89.879999999999995,,92.530000000000001,,89.879999999999995,,,,,,93.174072269999996,,Ipswich,Cedar Swamp,,,,,Y,,,,,,108.169300000000007,,"1","1",2012/07/17 16:21:08.000,CDM_INC\KEALEYDM,,"1",42.55449449,-71.09748455
2467,I124-c002,swCB-2467,,1996/02/06 00:00:00.000,TOWN,NGVD,000-L-649,Ashley Pl,AER,,CB,227.240000000000009,,223.569999999999993,224.050000000000011,121.590000000000003,,117.920000000000002,118.400000000000006,,,,,120.109703060000001,I124,Ipswich,Cedar Swamp,,,,,Y,,,,,,344.330699999999979,,"1","1",2012/07/18 15:12:52.000,CDM_INC\KEALEYDM,,"1",42.54296968,-71.10667485
2468,I124-c001,swCB-2468,,1996/02/06 00:00:00.000,TOWN,NGVD,000-L-649,Ashley Pl,AER,,CB,227.030000000000001,223.780000000000001,223.409999999999997,224.469999999999999,121.379999999999995,118.129999999999995,117.760000000000005,118.819999999999993,,,,,119.689361570000003,I124,Ipswich,Cedar Swamp,,,,,Y,,,,,,242.788999999999987,,"1","1",2013/02/04 11:52:02.000,CDM_INC\KEALEYDM,,"1",42.54300440,-71.10658247
2469,I123-c001,swCB-2469,,1996/02/06 00:00:00.000,TOWN,NGVD,000-L-649,Ashley Pl,AER,,CB,229.900000000000006,,225.900000000000006,,124.250000000000000,,120.250000000000000,,,,,,125.055068969999994,I123,Ipswich,Cedar Swamp,,,,,Y,,,,,,199.326200000000000,,"1","1",2012/07/18 15:25:10.000,CDM_INC\KEALEYDM,,"1",42.54268664,-71.10564743
2470,I123-c002,swCB-2470,,1996/02/06 00:00:00.000,TOWN,NGVD,000-L-649,Ashley Pl,AER,,CB,230.120000000000005,,226.280000000000001,,124.469999999999999,,120.629999999999995,,,,,,125.094375610000000,I123,Ipswich,Cedar Swamp,,,,,Y,,,,,,245.275900000000007,,"1","1",2012/07/18 15:25:19.000,CDM_INC\KEALEYDM,,"1",42.54274404,-71.10573404
2471,I125-c004,swCB-2471,,1992/09/24 00:00:00.000,TOWN,NGVD,000-L-648,Ashley Pl,AER,,CB,222.289999999999992,,218.639999999999986,,116.640000000000001,,112.989999999999995,,,,,,114.953430179999998,I125,Ipswich,Cedar Swamp,,,,,Y,,,,,,136.657499999999999,,"1","1",2012/07/19 13:43:30.000,CDM_INC\KEALEYDM,,"1",42.54369060,-71.10703122
2472,I125-c005,swCB-2472,,1992/09/24 00:00:00.000,TOWN,NGVD,000-L-648,Ashley Pl,AER,,CB,222.259999999999991,,218.909999999999997,,116.609999999999999,,113.260000000000005,,,,,,114.798660279999993,I125,Ipswich,Cedar Swamp,,,,,Y,,,,,,213.827499999999986,,"1","1",2012/07/19 13:43:03.000,CDM_INC\KEALEYDM,,"1",42.54366424,-71.10712840
2473,I125-c003,swCB-2473,,1992/09/24 00:00:00.000,TOWN,NGVD,000-L-648,Ashley Pl,AER,,CB,219.469999999999999,,216.430000000000007,,113.819999999999993,,110.780000000000001,,,,,,111.997810360000003,I125,Ipswich,Cedar Swamp,,,,,Y,,,,,,319.629799999999989,,"1","1",2012/07/19 13:42:08.000,CDM_INC\KEALEYDM,,"1",42.54469983,-71.10739228
2474,I125-c002,swCB-2474,,1992/09/24 00:00:00.000,TOWN,NGVD,000-L-648,Ashley Pl,AER,,CB,219.629999999999995,,216.330000000000013,,113.980000000000004,,110.680000000000007,,,,,,113.566909789999997,I125,Ipswich,Cedar Swamp,,,,,Y,,,,,,237.395600000000002,,"1","1",2012/07/19 13:42:15.000,CDM_INC\KEALEYDM,,"1",42.54454984,-71.10741139
2475,I125-c001,swCB-2475,,1992/09/24 00:00:00.000,TOWN,NGVD,000-L-648,Ashley Pl,AER,,CB,219.590000000000003,,216.360000000000014,,113.939999999999998,,110.709999999999994,,,,,,112.934181210000006,I125,Ipswich,Cedar Swamp,,,,,Y,,,,,,26.279199999999999,,"1","1",2012/07/19 13:41:53.000,CDM_INC\KEALEYDM,,"1",42.54463868,-71.10726667
2476,I141-c008,swCB-2476,,1992/09/24 00:00:00.000,TOWN,NGVD,000-L-648,Ashley Pl,AER,,CB,218.610000000000014,,216.000000000000000,,112.959999999999994,,110.349999999999994,,,,,,110.327919010000002,I141,Ipswich,Cedar Swamp,,,,,Y,,,,,,79.575599999999994,,"1","1",2012/07/19 13:41:04.000,CDM_INC\KEALEYDM,,"1",42.54554529,-71.10708614
2477,I141-c005,swCB-2477,,1992/09/24 00:00:00.000,TOWN,NGVD,000-L-648,Ashley Pl,AER,,CB,218.750000000000000,,215.900000000000006,,113.099999999999994,,110.250000000000000,,,,,,110.389183040000006,I141,Ipswich,Cedar Swamp,,,,,Y,,,,,,315.597600000000000,,"1","1",2012/07/19 13:41:12.000,CDM_INC\KEALEYDM,,"1",42.54555389,-71.10725196
2478,I126-c002,swCB-2478,,1992/09/24 00:00:00.000,TOWN,NGVD,000-L-650,Jessica Cir,AER,,CB,225.360000000000014,,220.340000000000003,,119.709999999999994,,114.689999999999998,,,,,,120.418220520000006,I126,Ipswich,Cedar Swamp,,,,,Y,,,,,,25.820900000000002,,"1","1",2012/07/19 13:54:24.000,CDM_INC\KEALEYDM,,"1",42.54462526,-71.10820062
2479,I126-c001,swCB-2479,,1992/09/24 00:00:00.000,TOWN,NGVD,000-L-650,Jessica Cir,AER,,CB,225.379999999999995,,220.030000000000001,,119.730000000000004,,114.379999999999995,,,,,,121.018310549999995,I126,Ipswich,Cedar Swamp,,,,,Y,,,,,,102.233199999999997,,"1","1",2012/07/19 13:54:17.000,CDM_INC\KEALEYDM,,"1",42.54455033,-71.10817966
2480,I127-c002,swCB-2480,,1997/01/03 00:00:00.000,TOWN,NGVD,000-L-651,Anson Ln,AER,,CB,222.960000000000008,,220.000000000000000,,117.310000000000002,,114.349999999999994,,,,,,116.606872559999999,I127,Ipswich,Cedar Swamp,,,,,Y,,,,,,269.425599999999974,,"1","1",2012/07/19 14:00:19.000,CDM_INC\KEALEYDM,,"1",42.54112396,-71.10608859
2481,I127-c001,swCB-2481,,1997/01/03 00:00:00.000,TOWN,NGVD,000-L-651,Anson Ln,AER,,CB,223.020000000000010,,220.000000000000000,,117.370000000000005,,114.349999999999994,,,,,,118.031829830000007,I127,Ipswich,Cedar Swamp,,,,,Y,,,,,,142.103299999999990,,"1","1",2012/07/19 14:00:27.000,CDM_INC\KEALEYDM,,"1",42.54109147,-71.10589690
2482,I050-c004,swCB-2482,,1997/09/08 00:00:00.000,NGVD,NGVD,000-L-652,Lynn Village Way,AER,,CB,99.439999999999998,,95.540000000000006,,99.439999999999998,,95.540000000000006,,,,,,98.444770809999994,I050,Ipswich,Reading Town Forest,,,,,Y,,,,,,112.637500000000003,,"1","1",2012/07/19 14:12:06.000,CDM_INC\KEALEYDM,,"1",42.55692835,-71.11705470
2483,I050-c005,swCB-2483,,1997/09/08 00:00:00.000,NGVD,NGVD,000-L-652,Lynn Village Way,AER,,CB,99.409999999999997,,95.659999999999997,,99.409999999999997,,95.659999999999997,,,,,,98.507240300000007,I050,Ipswich,Reading Town Forest,,,,,Y,,,,,,75.477699999999999,,"1","1",2012/07/19 14:12:14.000,CDM_INC\KEALEYDM,,"1",42.55699605,-71.11701480
2484,I050-c003,swCB-2484,,1997/09/08 00:00:00.000,NGVD,NGVD,000-L-652,Lynn Village Way,AER,,CB,93.530000000000001,,88.129999999999995,,93.530000000000001,,88.129999999999995,,,,,,93.784988400000003,I050,Ipswich,Reading Town Forest,,,,,Y,,,,,,53.475600000000000,,"1","1",2012/07/19 14:13:02.000,CDM_INC\KEALEYDM,,"1",42.55708052,-71.11773017
2485,I050-c002,swCB-2485,,1997/09/08 00:00:00.000,NGVD,NGVD,000-L-652,Lynn Village Way,AER,,CB,93.260000000000005,,88.060000000000002,,93.260000000000005,,88.060000000000002,,,,,,93.663261410000004,I050,Ipswich,Reading Town Forest,,,,,Y,,,,,,112.343500000000006,,"1","1",2012/07/19 14:12:46.000,CDM_INC\KEALEYDM,,"1",42.55700728,-71.11775556
2486,I050-c001,swCB-2486,,1997/09/08 00:00:00.000,NGVD,NGVD,000-L-652,Lynn Village Way,AER,,DCB,88.349999999999994,,84.349999999999994,,88.349999999999994,,84.349999999999994,,,,,,87.531799320000005,I050,Ipswich,Reading Town Forest,,,,,Y,,,,,,294.490000000000009,,"1","1",2012/07/19 14:15:06.000,CDM_INC\KEALEYDM,,"1",42.55695192,-71.11831132
2487,S103-c002,swCB-2487,,2002/06/25 00:00:00.000,TOWN,NGVD,000-L-655,Melendy Dr,AER,,CB,192.889999999999986,,190.400000000000006,,87.239999999999995,,84.750000000000000,,,,,,84.260871890000004,S103,Saugus,Walker's Brook,,,,,Y,,,,,,286.283200000000022,,"1","1",2012/07/19 14:39:13.000,CDM_INC\KEALEYDM,,"1",42.52729276,-71.08518056
2488,S103-c001,swCB-2488,,2002/06/25 00:00:00.000,TOWN,NGVD,000-L-655,Melendy Dr,AER,,CB,192.909999999999997,,190.500000000000000,,87.260000000000005,,84.849999999999994,,,,,,84.227828979999998,S103,Saugus,Walker's Brook,,,,,Y,,,,,,246.716900000000010,,"1","1",2012/07/19 14:39:13.000,CDM_INC\KEALEYDM,,"1",42.52722642,-71.08517491
2489,I129-c006,swCB-2489,,1993/08/20 00:00:00.000,TOWN,NGVD,000-L-656,Kurchian Dr,AER,,CB,222.840000000000003,,217.889999999999986,,117.189999999999998,,112.239999999999995,,,,,,118.211952210000007,I129,Ipswich,Cedar Swamp,,,,,Y,,,,,,230.839300000000009,,"1","1",2012/07/19 15:02:45.000,CDM_INC\KEALEYDM,,"1",42.55023339,-71.11218524
2490,I129-c005,swCB-2490,,1993/08/20 00:00:00.000,TOWN,NGVD,000-L-656,Kurchian Dr,AER,,CB,223.009999999999991,,218.060000000000002,,117.359999999999999,,112.409999999999997,,,,,,116.983505249999993,I129,Ipswich,Cedar Swamp,,,,,Y,,,,,,149.519800000000004,,"1","1",2012/07/19 15:02:31.000,CDM_INC\KEALEYDM,,"1",42.55024371,-71.11208203
2491,I129-c002,swCB-2491,,1993/08/20 00:00:00.000,TOWN,NGVD,000-L-656,Kurchian Dr,AER,,CB,216.199999999999989,,211.550000000000011,,110.549999999999997,,105.900000000000006,,,,,,113.212745670000004,I129,Ipswich,Cedar Swamp,,,,,Y,,,,,,252.688899999999990,,"1","1",2012/07/19 15:03:36.000,CDM_INC\KEALEYDM,,"1",42.55058976,-71.11221327
2492,I129-c001,swCB-2492,,1993/08/20 00:00:00.000,TOWN,NGVD,000-L-656,Kurchian Dr,AER,,CB,216.210000000000008,,211.460000000000008,,110.560000000000002,,105.810000000000002,,,,,,112.941024780000006,I129,Ipswich,Cedar Swamp,,,,,Y,,,,,,162.318700000000007,,"1","1",2012/07/19 15:03:30.000,CDM_INC\KEALEYDM,,"1",42.55058349,-71.11211237
2493,I129-c003,swCB-2493,,1993/08/20 00:00:00.000,TOWN,NGVD,000-L-656,Kurchian Dr,AER,,DCB,211.699999999999989,,209.400000000000006,,106.049999999999997,,103.750000000000000,,,,,,106.866447449999995,I129,Ipswich,Cedar Swamp,,,,,Y,,,,,,343.567200000000014,,"1","1",2012/07/19 15:04:16.000,CDM_INC\KEALEYDM,,"1",42.55121959,-71.11202848
2494,I129-c004,swCB-2494,,1993/08/20 00:00:00.000,TOWN,NGVD,000-L-656,Kurchian Dr,AER,,DCB,211.629999999999995,,209.250000000000000,,105.980000000000004,,103.599999999999994,,,,,,106.891662600000004,I129,Ipswich,Cedar Swamp,,,,,Y,,,,,,284.315699999999993,,"1","1",2012/07/19 15:04:24.000,CDM_INC\KEALEYDM,,"1",42.55119862,-71.11212599
2495,I088-c002,swCB-2495,,1993/08/20 00:00:00.000,TOWN,NGVD,000-L-656,Franklin St,EST,,CB,,,,,,,,,,,,,106.593231200000005,I088,Ipswich,Cedar Swamp,,,,,Y,,,,,,105.758700000000005,,"1","1",2012/07/19 15:23:40.000,CDM_INC\KEALEYDM,,"1",42.55129541,-71.11240869
2496,I088-c003,swCB-2496,,1993/08/20 00:00:00.000,TOWN,NGVD,000-L-656,Franklin St,EST,,CB,,,,,,,,,,,,,106.772720340000006,I088,Ipswich,Cedar Swamp,,,,,Y,,,,,,221.681600000000003,,"1","1",2012/07/19 15:23:40.000,CDM_INC\KEALEYDM,,"1",42.55125889,-71.11250067
2497,I070-c004,swCB-2497,,1992/08/21 00:00:00.000,NGVD,NGVD,000-L-657,Partridge Rd,AER,,CB,96.239999999999995,,92.430000000000007,,96.239999999999995,,92.430000000000007,,,,,,98.210258479999993,I070,Ipswich,Bear Meadow,,,,,Y,,,,,,297.954900000000009,,"1","1",2012/07/19 15:48:00.000,CDM_INC\KEALEYDM,,"1",42.55391259,-71.10009206
2498,I070-c003,swCB-2498,,1992/08/21 00:00:00.000,NGVD,NGVD,000-L-657,Partridge Rd,AER,,CB,96.109999999999999,,92.489999999999995,,96.109999999999999,,92.489999999999995,,,,,,96.571563720000000,I070,Ipswich,Bear Meadow,,,,,Y,,,,,,133.801299999999998,,"1","1",2012/07/19 15:48:12.000,CDM_INC\KEALEYDM,,"1",42.55385389,-71.09996141
2499,I070-c001,swCB-2499,,1992/08/21 00:00:00.000,NGVD,NGVD,000-L-657,Partridge Rd,AER,,CB,96.180000000000007,,91.180000000000007,,96.180000000000007,,91.180000000000007,,,,,,95.618087770000002,I070,Ipswich,Bear Meadow,,,,,Y,,,,,,80.941400000000002,,"1","1",2012/07/19 15:46:21.000,CDM_INC\KEALEYDM,,"1",42.55479020,-71.09980312
2500,I070-c002,swCB-2500,,1992/08/21 00:00:00.000,NGVD,NGVD,000-L-657,Partridge Rd,AER,,CB,96.159999999999997,,91.170000000000002,,96.159999999999997,,91.170000000000002,,,,,,95.592453000000006,I070,Ipswich,Bear Meadow,,,,,Y,,,,,,211.014199999999988,,"1","1",2012/07/19 15:46:13.000,CDM_INC\KEALEYDM,,"1",42.55472988,-71.09986618
2501,I130-c002,swCB-2501,,1994/12/19 00:00:00.000,TOWN,NGVD,000-L-659,Nugent Ln,AER,,CB,202.569999999999993,,198.800000000000011,,96.920000000000002,,93.150000000000006,,,,,,99.401046750000006,I130,Ipswich,Cedar Swamp,,,,,Y,,,,,,106.857100000000003,,"1","1",2012/07/20 11:02:47.000,CDM_INC\KEALEYDM,,"1",42.54938211,-71.10231802
2502,I130-c001,swCB-2502,,1994/12/19 00:00:00.000,TOWN,NGVD,000-L-659,Nugent Ln,AER,,CB,202.460000000000008,,198.300000000000011,,96.810000000000002,,92.650000000000006,,,,,,99.259017940000007,I130,Ipswich,Cedar Swamp,,,,,Y,,,,,,132.473299999999995,,"1","1",2012/07/20 11:02:55.000,CDM_INC\KEALEYDM,,"1",42.54935002,-71.10238480
2503,I131-c004,swCB-2503,,2005/01/27 00:00:00.000,TOWN,NGVD,000-L-662,Pondview Ln,AER,,CB,219.259999999999991,,215.759999999999991,,113.609999999999999,,110.109999999999999,,,,,,113.561424259999995,I131,Ipswich,Cedar Swamp,,,,,Y,,,,,,284.021500000000003,,"1","1",2012/07/20 11:20:45.000,CDM_INC\KEALEYDM,,"1",42.54739883,-71.10761831
2504,I131-c003,swCB-2504,,2005/01/27 00:00:00.000,TOWN,NGVD,000-L-662,Pondview Ln,AER,,CB,219.449999999999989,,215.849999999999994,,113.799999999999997,,110.200000000000003,,,,,,113.550186159999996,I131,Ipswich,Cedar Swamp,,,,,Y,,,,,,46.960700000000003,,"1","1",2012/07/20 11:20:56.000,CDM_INC\KEALEYDM,,"1",42.54740870,-71.10751503
2505,I131-c001,swCB-2505,,2005/01/27 00:00:00.000,TOWN,NGVD,000-L-662,Pondview Ln,AER,,DCB,219.439999999999998,,215.439999999999998,,113.790000000000006,,109.790000000000006,,,,,,113.141685490000000,I131,Ipswich,Cedar Swamp,,,,,Y,,,,,,29.967199999999998,,"1","1",2012/07/20 11:23:01.000,CDM_INC\KEALEYDM,,"1",42.54641994,-71.10696140
2506,I131-c002,swCB-2506,,2005/01/27 00:00:00.000,TOWN,NGVD,000-L-662,Pondview Ln,AER,,DCB,219.530000000000001,,215.539999999999992,,113.879999999999995,,109.890000000000001,,,,,,113.100334169999996,I131,Ipswich,Cedar Swamp,,,,,Y,,,,,,274.046400000000006,,"1","1",2012/07/20 11:22:51.000,CDM_INC\KEALEYDM,,"1",42.54638520,-71.10705170
2507,I051-c002,swCB-2507,,1982/11/24 00:00:00.000,NGVD,NGVD,300-L-485,Buckskin Dr,AER,,CB,127.120000000000005,,122.540000000000006,,127.120000000000005,,122.540000000000006,,,,,,127.728843690000005,I051,Ipswich,Reading Town Forest,,,,,Y,,,,,,214.486199999999997,,"1","1",2012/07/20 14:30:18.000,CDM_INC\KEALEYDM,,"1",42.54973739,-71.11444868
2508,I051-c001,swCB-2508,,1982/11/24 00:00:00.000,NGVD,NGVD,300-L-485,Buckskin Dr,AER,,CB,127.500000000000000,,122.349999999999994,,127.500000000000000,,122.349999999999994,,,,,,127.606582639999999,I051,Ipswich,Reading Town Forest,,,,,Y,,,,,,112.426699999999997,,"1","1",2012/07/20 14:32:34.000,CDM_INC\KEALEYDM,,"1",42.54977330,-71.11435606
2509,I132-c001,swCB-2509,,2013/01/01 00:00:00.000,NGVD,NGVD,1000-I-138,Adams Way,AER,,CB,214.800000000000011,,209.900000000000006,,109.150000000000006,,104.250000000000000,,,2.500000000000000,,107.215500000000006,110.941177370000005,I132,Ipswich,Cedar Swamp,,,,,Y,,,,,,95.108999999999995,,"1","1",2013/02/08 17:17:45.000,CDM_INC\KEALEYDM,,"1",42.55148415,-71.11141076
2510,I136-c002,swCB-2510,,1974/09/24 00:00:00.000,TOWN,NGVD,300-L-411,Chapel Hill Dr,AER,,CB,206.439999999999998,,202.830000000000013,,100.790000000000006,,97.180000000000007,,,,,,101.261177059999994,I136,Ipswich,Cedar Swamp,,,,,Y,,,,,,160.569899999999990,,"1","1",2012/07/22 12:06:23.000,CDM_INC\KEALEYDM,,"1",42.55159709,-71.10836334
2511,I136-c003,swCB-2511,,1974/09/24 00:00:00.000,TOWN,NGVD,300-L-411,Chapel Hill Dr,AER,,CB,206.439999999999998,,202.889999999999986,,100.790000000000006,,97.239999999999995,,,,,,101.051475519999997,I136,Ipswich,Cedar Swamp,,,,,Y,,,,,,252.969400000000007,,"1","1",2012/07/22 12:06:33.000,CDM_INC\KEALEYDM,,"1",42.55160512,-71.10846572
2512,I134-c002,swCB-2512,,1974/09/24 00:00:00.000,TOWN,NGVD,300-L-411,Chapel Hill Dr,AER,,CB,206.460000000000008,,202.310000000000002,,100.810000000000002,,96.659999999999997,,,,,,100.515777589999999,I134,Ipswich,Cedar Swamp,,,,,Y,,,,,,297.012999999999977,,"1","1",2012/07/22 12:08:29.000,CDM_INC\KEALEYDM,,"1",42.55222209,-71.10838947
