p_id,p_facility,p_inlettyp,p_in_typ_o,p_locdesc,p_ownedby,p_legacy_i,p_cvtype,p_cv_typ_o,p_cvshape,p_cv_shp_o,p_cvmateri,p_cv_mat_o,p_cvsize,p_oilhood,p_framemat,p_frm_mat_,p_chimney,p_chimydia,p_chimymat,p_chm_mat_,p_conetype,p_con_typ_,p_conemate,p_con_mat_,p_wallmat,p_wal_mat_,p_bench,p_benchmat,p_ben_mat_,p_channel,p_chanmate,p_chn_mat_,p_chanexpo,p_rimelev,p_inv_dept,p_invertel,p_sump_dep,p_fin_dept,p_installd,p_maintby,p_lastupda,p_lastedit,p_plans,p_comments,p_elevatio,p_map_date,p_mapped_b,p_map_by_o,p_map_meth,p_map_met_,p_map_stat,p_rotation,p_conditio,p_flow,p_activefl,p_enabled,p_operable,p_keyjncti,p_anclryro,p_division,p_asset,p_st_cntr_,Longitude,Latitude
65682,CB-4003,Catchbasin,,11 HINSTON RD,City,dCB_4083,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,2,94.2,2,4,1/1/70,City,3/8/22,MSB,,,96.19999694,1/1/70,,,Aerial Photo,,,-40.28836369,,,,,,,,HIGHWAY,Stormwater,6270,-71.13815892,42.4926608
66397,CB-4745,Catchbasin,,26 BRYANT ST,City,dCB_4857,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1,5,90.1,2,7,1/1/70,City,3/8/22,MSB,,,95.09999847,1/1/70,,,Aerial Photo,,,33.5760655,,,,,,,,HIGHWAY,Stormwater,5588,-71.14389935,42.47018037
66404,CB-4752,Catchbasin,,32 ARLINGTON ST,City,dCB_4864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,2,5,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Aerial Photo,,,-63.55928284,,,,,,,,HIGHWAY,Stormwater,6516,-71.14176444,42.46857938
65767,CB-4096,Catchbasin,,220 MONTVALE AVE,City,dCB_4176,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,4,73,1,5,1/1/70,City,3/8/22,MSB,,,77,1/1/70,,,Aerial Photo,,,-185.8737723,,,,,,,,HIGHWAY,Stormwater,6205,-71.12914021,42.48074722
66169,CB-4519,Catchbasin,,46 MT PLEASANT ST,City,dCB_4629,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.8,3,112.8,2,5,1/1/70,City,3/8/22,MSB,,,115.8000031,1/1/70,,,Aerial Photo,,,12.54832456,,,,,,,,HIGHWAY,Stormwater,5097,-71.14496238,42.47549138
66333,CB-232,Catchbasin,,172 WINN ST,City,dCB_221,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4,3,110.4,1,4,1/1/70,City,3/8/22,MSB,,,113.4000015,1/1/70,,,Aerial Photo,,,-25.30086343,,,,,,,,HIGHWAY,Stormwater,4628,-71.16390574,42.48653294
66097,CB-4443,Catchbasin,,2 PACKARD ST,City,dCB_4552,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8,3,48.8,2,5,1/1/70,City,3/8/22,MSB,,,51.79999923,1/1/70,,,Aerial Photo,,,29.92420348,,,,,,,,HIGHWAY,Stormwater,6314,-71.13369444,42.48326163
66287,CB-4644,Catchbasin,,55 LEONARD ST,City,dCB_4756,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.3,3,200.3,2,5,1/1/70,City,3/8/22,MSB,,,203.3000031,1/1/70,,,Aerial Photo,,,-48.95578183,,,,,,,,HIGHWAY,Stormwater,6451,-71.13875222,42.47284656
66108,CB-4456,Catchbasin,,7 CHANDLER ST,City,dCB_4565,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8,5,42.8,1,6,1/1/70,City,3/8/22,MSB,,,47.79999923,1/1/70,,,Aerial Photo,,,84.50732609,,,,,,,,HIGHWAY,Stormwater,5740,-71.13197674,42.48310931
65678,CB-3999,Catchbasin,,3 PIGEON RD,City,dCB_4079,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,1,5,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,80.62779018,,,,,,,,HIGHWAY,Stormwater,5890,-71.13351669,42.47664388
66122,CB-4471,Catchbasin,,32 ORANGE ST,City,dCB_4580,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3,4,61.3,1,5,1/1/70,City,3/8/22,MSB,,Tagged,65.30000305,1/1/70,,,Aerial Photo,,,-218.2219969,,,,,,,,HIGHWAY,Stormwater,5035,-71.1243409,42.48233732
66176,CB-4530,Catchbasin,,5 SPRING CT,City,dCB_4640,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4,4,134.4,2,6,,City,3/8/22,MSB,DA-113_01,,138.3999939,3/7/22,City,,Aerial Photo,,Final,13.94060432,,,,,,,,HIGHWAY,Stormwater,6333,-71.13966949,42.47679086
66408,CB-236,Catchbasin,,2 DAVID CIR,City,dCB_225,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6,,,,,1/1/70,City,3/8/22,MSB,,,104.5999985,1/1/70,,,Aerial Photo,,,-173.4725478,,,,,,,,HIGHWAY,Stormwater,6290,-71.16135447,42.4867514
66517,CB-4866,Catchbasin,,93 WILLOW ST,City,dCB_4978,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6,,,,,1/1/70,City,3/8/22,MSB,,,93.59999847,1/1/70,,,Aerial Photo,,,-88.21369002,,,,,,,,HIGHWAY,Stormwater,4724,-71.17442512,42.48438346
66615,CB-5004,Catchbasin,,35 S BEDFORD ST,City,dCB_5117,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3,4,74.3,2,6,1/1/70,City,3/8/22,MSB,,,78.30000305,1/1/70,,,Aerial Photo,,,-37.49514757,,,,,,,,HIGHWAY,Stormwater,6413,-71.17292286,42.47939067
66744,CB-5142,Catchbasin,,120 LEXINGTON ST,City,dCB_5256,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3,,,,,1/1/70,City,3/8/22,MSB,,,51.29999923,1/1/70,,,Aerial Photo,,,-150.5457197,,,,,,,,HIGHWAY,Stormwater,6397,-71.1727396,42.47312037
66746,CB-5144,Catchbasin,,120 LEXINGTON ST,City,dCB_5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1,,,,,1/1/70,City,3/8/22,MSB,,,51.09999847,1/1/70,,,Aerial Photo,,,-150.5457197,,,,,,,,HIGHWAY,Stormwater,6397,-71.17267852,42.47303291
66774,CB-5197,Catchbasin,,8 CHAPEL WAY,City,dCB_5311,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9,,,,,1/1/70,City,3/8/22,MSB,,,63.90000152,1/1/70,,,Aerial Photo,,,-94.98668756,,,,,,,,HIGHWAY,Stormwater,4950,-71.17856273,42.47122644
66884,CB-5331,Catchbasin,,10 BURLWOOD LN,City,dCB_5446,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.2,3,163.2,1,4,1/1/70,City,3/8/22,MSB,,,166.1999969,1/1/70,,,Aerial Photo,,,41.60480169,,,,,,,,HIGHWAY,Stormwater,5297,-71.19794367,42.46775781
66551,CB-4901,Catchbasin,,48 MARLBORO RD,City,dCB_5013,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,5,84,0,5,1/1/70,City,3/8/22,MSB,,,89,1/1/70,,,Aerial Photo,,,-70.41824026,,,,,,,,HIGHWAY,Stormwater,6361,-71.1782183,42.48356722
66562,CB-4935,Catchbasin,,None,City,dCB_5048,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1,2,90.1,1,3,1/1/70,City,3/8/22,MSB,,,92.09999847,1/1/70,,,Aerial Photo,,,9.19416923,,,,,,,,HIGHWAY,Stormwater,5160,-71.1823033,42.48032673
66786,CB-5209,Catchbasin,,14A TOTMAN DR,City,dCB_5323,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,5,46.6,1,6,1/1/70,City,3/8/22,MSB,,,51.59999847,1/1/70,,,Aerial Photo,,,-252.2273711,,,,,,,,HIGHWAY,Stormwater,5104,-71.17374396,42.47095608
66738,CB-5136,Catchbasin,,10 WILLOW ST,City,dCB_5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8,2,53.8,3,5,1/1/70,City,3/8/22,MSB,,,55.79999923,1/1/70,,,Aerial Photo,,,-265.5883696,,,,,,,,HIGHWAY,Stormwater,6142,-71.17277579,42.47436019
66889,CB-5356,Catchbasin,,170 BURLINGTON ST,City,dCB_7003,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,3,,2,5,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,-268.8208599,,,,,,,,HIGHWAY,Stormwater,5672,-71.17454603,42.48451001
66669,CB-5065,Catchbasin,,130 LOCUST ST,City,dCB_5179,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6,5,75.6,2,7,1/1/70,City,3/8/22,MSB,,,80.59999847,1/1/70,,,Aerial Photo,,,7.770110869,,,,,,,,HIGHWAY,Stormwater,4991,-71.18059247,42.47546575
66828,CB-5275,Catchbasin,,6 INDEPENDENCE DR,City,dCB_5389,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.2,4,156.2,2,6,1/1/70,City,3/8/22,MSB,,,160.1999969,1/1/70,,,Aerial Photo,,,-56.44156249,,,,,,,,HIGHWAY,Stormwater,6168,-71.18371875,42.47060002
66821,CB-5270,Catchbasin,,2 GILDA CIR,City,dCB_5384,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.3,5,242.3,1,6,1/1/70,City,3/8/22,MSB,,,247.3000031,1/1/70,,,Aerial Photo,,,-20.94333582,,,,,,,,HIGHWAY,Stormwater,5676,-71.18955551,42.4696611
66873,CB-5347,Catchbasin,,1 MATTHEW PL,City,dCB_5462,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.7,4,192.7,1,5,1/1/70,City,3/8/22,MSB,,,196.6999969,1/1/70,,,Aerial Photo,,,-201.8946459,,,,,,,,HIGHWAY,Stormwater,5779,-71.19212694,42.4680094
66903,CB-5371,Catchbasin,,196 LEXINGTON ST,City,dCB_5488,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6,,,,,1/1/70,City,3/8/22,MSB,,,61.59999847,1/1/70,,,Aerial Photo,,,-85.46674302,,,,,,,,HIGHWAY,Stormwater,5167,-71.17791996,42.46794256
66911,CB-5379,Catchbasin,,None,City,dCB_5496,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3,,,,,1/1/70,City,3/8/22,MSB,,,61.29999923,1/1/70,,,Aerial Photo,,,77.93253332,,,,,,,,HIGHWAY,Stormwater,5167,-71.17807257,42.46823746
66914,CB-5382,Catchbasin,,183 CAMBRIDGE RD,City,dCB_5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,,,,,1/1/70,City,3/8/22,MSB,,,61.70000076,1/1/70,,,Aerial Photo,,,39.52771866,,,,,,,,HIGHWAY,Stormwater,6158,-71.178654,42.46782181
66957,CB-5425,Catchbasin,,50 DAY CIR,City,dCB_5542,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9,,,,,1/1/70,City,3/8/22,MSB,,,96.90000152,1/1/70,,,Aerial Photo,,,-149.2698112,,,,,,,,HIGHWAY,Stormwater,5190,-71.17285588,42.46667236
66959,CB-5434,Catchbasin,,7 LITCHFIELD DR,City,dCB_5551,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9,,,,,1/1/70,City,3/8/22,MSB,,,93.90000152,1/1/70,,,Aerial Photo,,,-136.3667931,,,,,,,,HIGHWAY,Stormwater,5841,-71.17580439,42.46679807
67142,CB-6436,Catchbasin,,SALEM STREET,City,dCB_3624,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2,,,,,1/1/70,City,3/8/22,MSB,,Tagged,46.20000076,1/1/70,,,Aerial Photo,,,-134.477346,,,,,,,,HIGHWAY,Stormwater,6140,-71.12781324,42.49268432
67145,CB-6442,Catchbasin,,MAYFLOWER RD,City,dCB_5425,,,,,,,,,,,,,,,,,,,Brick,,,,,,,,,57.3,,,,4.8,1/1/70,City,3/8/22,MSB,,,57.29999923,1/1/70,,,Aerial Photo,,,10.81508342,,,,,,,,HIGHWAY,Stormwater,5175,-71.17505591,42.46845103
67174,CB-5611,Catchbasin,,None,City,dCB_5734,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.1,,,,,1/1/70,City,3/8/22,MSB,,,80.09999847,1/1/70,,,Aerial Photo,,,,,,,,,,,HIGHWAY,Stormwater,,-71.17597479,42.46381458
66992,CB-5468,Catchbasin,,7 BELFORD CIR,City,dCB_5589,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7,3,167.7,1,4,1/1/70,City,3/8/22,MSB,,,170.6999969,1/1/70,,,Aerial Photo,,,-203.1471365,,,,,,,,HIGHWAY,Stormwater,4763,-71.18940964,42.46591293
67227,CB-5635,Catchbasin,,7 SENECA RD,City,dCB_5758,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.9,0,,0,0,1/1/70,City,3/8/22,MSB,,Tagged,174.8999939,1/1/70,,,Aerial Photo,,,-202.2267198,,,,,,,,HIGHWAY,Stormwater,6533,-71.19495123,42.46010456
67229,CB-5639,Catchbasin,,16 SENECA RD,City,dCB_5762,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,0,,0,0,1/1/70,City,3/8/22,MSB,,Tagged,186,1/1/70,,,Aerial Photo,,,-163.3915091,,,,,,,,HIGHWAY,Stormwater,6533,-71.19853435,42.46024231
67234,CB-6594,Catchbasin,,Shamrock,City,dCB_7040,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,126.9,,,,,1/17/01,City,3/8/22,MSB,,,126.9,1/1/70,,,,,,,,,,,,,,HIGHWAY,Stormwater,,-71.14048392,42.47716646
67321,CB-5714,Catchbasin,,41 SAMOSET RD,City,dCB_5837,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,0,,0,0,1/1/70,City,3/8/22,MSB,,Tagged,167,1/1/70,,,Aerial Photo,,,21.69469871,,,,,,,,HIGHWAY,Stormwater,6374,-71.19546569,42.45875907
67264,CB-5675,Catchbasin,,1 MORNINGSIDE DR,City,dCB_5798,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4,4,89.4,1,5,1/1/70,City,3/8/22,MSB,,,93.40000152,1/1/70,,,Aerial Photo,,,46.27542854,,,,,,,,HIGHWAY,Stormwater,5814,-71.17378218,42.46176404
67135,CB-5582,Catchbasin,,40 PARKER ST,City,dCB_5705,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,2,100,2,4,1/1/70,City,3/8/22,MSB,,,102,1/1/70,,,Aerial Photo,,,-170.1818806,,,,,,,,HIGHWAY,Stormwater,6097,-71.17846803,42.46224996
67117,CB-6422,Catchbasin,,SIXTH ROAD,City,dCB_1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9,3,75.9,1,4,1/1/70,City,3/8/22,MSB,,,78.90000152,1/1/70,,,Aerial Photo,,,29.40966738,,,,,,,,HIGHWAY,Stormwater,6214,-71.14705202,42.5111197
66927,CB-5395,Catchbasin,,25 RUSSELL ST,City,dCB_5512,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8,6,54.8,1,7,1/1/70,City,3/8/22,MSB,,,60.79999923,1/1/70,,,Aerial Photo,,,14.33122466,,,,,,,,HIGHWAY,Stormwater,6047,-71.1794394,42.46774294
67004,CB-5480,Catchbasin,,189 RUSSELL ST,City,dCB_5603,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.6,3,145.6,1,4,1/1/70,City,3/8/22,MSB,,,148.6000061,1/1/70,,,Aerial Photo,,,31.2102068,,,,,,,,HIGHWAY,Stormwater,5196,-71.18570134,42.46486687
67185,CB-5623,Catchbasin,,29 SQUANTO RD,City,dCB_5746,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.9,4,196.9,2,6,1/1/70,City,3/8/22,MSB,,,200.8999939,1/1/70,,,Aerial Photo,,,-137.0235111,,,,,,,,HIGHWAY,Stormwater,5884,-71.20011433,42.46161635
67088,CB-241,Catchbasin,,32 WRIGHT ST,City,dCB_230,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4,1,105.4,4,5,1/1/70,City,3/8/22,MSB,,,106.4000015,1/1/70,,,Aerial Photo,,,-80.5710071,,,,,,,,HIGHWAY,Stormwater,4643,-71.1610895,42.48730921
67106,CB-5555,Catchbasin,,10 ROMAN RD,City,dCB_5679,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.9,4,160.9,1,5,1/1/70,City,3/8/22,MSB,,,164.8999939,1/1/70,,,Aerial Photo,,,28.70726506,,,,,,,,HIGHWAY,Stormwater,6099,-71.19239618,42.46335746
67348,CB-5724,Catchbasin,,4 SACHEM RD,City,dCB_5847,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.6,0,,0,0,1/1/70,City,3/8/22,MSB,,,148.6000061,1/1/70,,,Aerial Photo,,,39.4739282,,,,,,,,HIGHWAY,Stormwater,6252,-71.19326855,42.45850584
67371,CB-5768,Catchbasin,,None,City,dCB_5891,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.1,,,,,1/1/70,City,3/8/22,MSB,,,140.1000061,1/1/70,,,Aerial Photo,,,-131.5136889,,,,,,,,HIGHWAY,Stormwater,5208,-71.18122201,42.45938255
67373,CB-5770,Catchbasin,,30 GRACE RD,City,dCB_5893,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Aerial Photo,,,-158.3775868,,,,,,,,HIGHWAY,Stormwater,6709,-71.17851164,42.45766317
67402,CB-5803,Catchbasin,,20 CARSON RD,City,dCB_5926,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,0,,0,0,1/1/70,City,3/8/22,MSB,,,153,1/1/70,,,Aerial Photo,,,50.71361706,,,,,,,,HIGHWAY,Stormwater,6399,-71.19329694,42.45642976
67405,CB-5802,Catchbasin,,13 CARSON RD,City,dCB_5925,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.8,0,,0,0,1/1/70,City,3/8/22,MSB,,,152.8000031,1/1/70,,,Aerial Photo,,,50.71361706,,,,,,,,HIGHWAY,Stormwater,6399,-71.19324758,42.45636567
67446,CB-5853,Catchbasin,,357 LEXINGTON ST,City,dCB_5976,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.8,,,,,1/1/70,City,3/8/22,MSB,,,175.8000031,1/1/70,,,Aerial Photo,,,60.74481429,,,,,,,,HIGHWAY,Stormwater,5236,-71.19059279,42.45499241
67508,CB-484,Catchbasin,,491 MAIN ST,City,dCB_476,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,,,,,1/1/70,City,3/8/22,MSB,,,104.5,1/1/70,,,Aerial Photo,,,-65.40257857,,,,,,,,HIGHWAY,Stormwater,4937,-71.15083428,42.48266532
67518,CB-905,Catchbasin,,None,City,dCB_1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Aerial Photo,,,,,,,,,,,HIGHWAY,Stormwater,,-71.16311424,42.46625883
67632,CB-4991,Catchbasin,,None,City,dCB_5104,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9,,,,,1/1/70,City,3/8/22,MSB,,,108.9000015,1/1/70,,,Aerial Photo,,,-64.89712938,,,,,,,,HIGHWAY,Stormwater,6329,-71.18367052,42.47726917
67640,CB-5043,Catchbasin,,14 SYLVANUS WOOD LN,City,dCB_5156,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.8,4,152.8,2,6,1/1/70,City,3/8/22,MSB,,,156.8000031,1/1/70,,,Aerial Photo,,,47.38057828,,,,,,,,HIGHWAY,Stormwater,6138,-71.1844906,42.47552355
67702,CB-5296,Catchbasin,,None,City,dCB_5410,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1,,,,,1/1/70,City,3/8/22,MSB,,,86.09999847,1/1/70,,,Aerial Photo,,,-72.56943792,,,,,,,,HIGHWAY,Stormwater,5510,-71.17993449,42.46989286
67569,CB-4253,Catchbasin,,19 SPRING CT,City,dCB_4338,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.5,3,142.5,2,5,,City,3/8/22,MSB,DA-113_01,,145.5,3/7/22,City,,Aerial Photo,,Final,15.02521379,,,,,,,,HIGHWAY,Stormwater,6333,-71.13777998,42.4771679
67685,CB-5256,Catchbasin,,36 INDEPENDENCE DR,City,dCB_5370,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.3,4,218.3,1,5,1/1/70,City,3/8/22,MSB,,,222.3000031,1/1/70,,,Aerial Photo,,,-163.071622,,,,,,,,HIGHWAY,Stormwater,5991,-71.18813194,42.4702085
67380,CB-5777,Catchbasin,,15 HERITAGE DR,City,dCB_5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.5,5,240.5,2,7,1/1/70,City,3/8/22,MSB,,,245.5,1/1/70,,,Aerial Photo,,,-72.25945761,,,,,,,,HIGHWAY,Stormwater,5667,-71.17559662,42.45794117
67684,CB-5255,Catchbasin,,53 INDEPENDENCE DR,City,dCB_5369,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,4,208,1,5,1/1/70,City,3/8/22,MSB,,,212,1/1/70,,,Aerial Photo,,,30.8014061,,,,,,,,HIGHWAY,Stormwater,5991,-71.1875512,42.47037827
67329,CB-5743,Catchbasin,,5 JANIS TERR,City,dCB_5866,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.9,,,5,5,1/1/70,City,3/8/22,MSB,,,179.8999939,1/1/70,,,Aerial Photo,,,49.73088631,,,,,,,,HIGHWAY,Stormwater,5543,-71.18156796,42.45830567
67396,CB-5811,Catchbasin,,5 STRAWBERRY LN,City,dCB_5934,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.7,4,176.7,1,5,1/1/70,City,3/8/22,MSB,,,180.6999969,1/1/70,,,Aerial Photo,,,-69.18597284,,,,,,,,HIGHWAY,Stormwater,5402,-71.18801332,42.45587261
67365,CB-5762,Catchbasin,,20 WALTHAM ST,City,dCB_5885,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.8,3,227.8,2,5,1/1/70,City,3/8/22,MSB,,,230.8000031,1/1/70,,,Aerial Photo,,,-240.2569583,,,,,,,,HIGHWAY,Stormwater,4814,-71.17888704,42.45860164
67607,CB-4920,Catchbasin,,70 WILLOW ST,City,dCB_5032,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.8,3,82.8,2,5,1/1/70,City,3/8/22,MSB,,,85.80000305,1/1/70,,,Aerial Photo,,,-269.8091024,,,,,,,,HIGHWAY,Stormwater,4724,-71.1744775,42.48252775
67709,CB-5427,Catchbasin,,16 DAY CIR,City,dCB_5544,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4,,,,,1/1/70,City,3/8/22,MSB,,,92.40000152,1/1/70,,,Aerial Photo,,,-149.3470925,,,,,,,,HIGHWAY,Stormwater,5189,-71.17391912,42.46703475
67736,CB-5852,Catchbasin,,10 CARROLL RD,City,dCB_5975,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.1,0,,0,0,1/1/70,City,3/8/22,MSB,,,158.1000061,1/1/70,,,Aerial Photo,,,-52.19917726,,,,,,,,HIGHWAY,Stormwater,6598,-71.19306575,42.45500646
67748,CB-5906,Catchbasin,,17 MINCHIN DR,City,dCB_6029,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-59.20710699,,,,,,,,HIGHWAY,Stormwater,6272,-71.18212275,42.45431377
67756,CB-5915,Catchbasin,,26 HALLMARK DR,City,dCB_6038,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-66.40706595,,,,,,,,HIGHWAY,Stormwater,5240,-71.20267937,42.46500717
67797,CB-5966,Catchbasin,,None,City,dCB_6089,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-43.38982347,,,,,,,,HIGHWAY,Stormwater,5908,-71.14780893,42.48847709
67798,CB-5967,Catchbasin,,None,City,dCB_6090,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-160.4972254,,,,,,,,HIGHWAY,Stormwater,5908,-71.1475749,42.48835683
67800,CB-5969,Catchbasin,,None,City,dCB_6092,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,56.90655319,,,,,,,,HIGHWAY,Stormwater,5908,-71.14672714,42.48812739
67864,CB-6034,Catchbasin,,7 EARL STOKES CIR,City,dCB_6157,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-218.4789492,,,,,,,,HIGHWAY,Stormwater,6117,-71.16658145,42.50724371
67791,CB-5959,Catchbasin,,76 FLETCHER RD,City,dCB_6082,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,1,3,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,90,,,,,,,,HIGHWAY,Stormwater,6157,-71.15403248,42.50213051
68064,CB-6237,Catchbasin,,None,City,dCB_6368,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,Tagged,,1/1/70,,,Other,,,45.79751306,,,,,,,,HIGHWAY,Stormwater,5249,-71.12544152,42.49422344
67841,CB-6009,Catchbasin,,38 WAVERLY RD,City,dCB_6132,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,4,6,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,73.57341491,,,,,,,,HIGHWAY,Stormwater,6071,-71.18094949,42.4620805
67820,CB-5988,Catchbasin,,18 ASBURY AVE,City,dCB_6111,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,6,7,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-201.0431081,,,,,,,,HIGHWAY,Stormwater,5662,-71.12276103,42.47801808
67788,CB-5954,Catchbasin,,2 BROOK RD,City,dCB_6077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,1,3,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-65.21807666,,,,,,,,HIGHWAY,Stormwater,5162,-71.18509116,42.4643946
67719,CB-5542,Catchbasin,,7 HOWARD CT,City,dCB_5665,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2,3,161.2,2,5,1/1/70,City,3/8/22,MSB,,,164.1999969,1/1/70,,,Aerial Photo,,,-236.6419699,,,,,,,,HIGHWAY,Stormwater,4688,-71.19501834,42.46340651
67969,CB-6142,Catchbasin,,None,City,dCB_6267,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,2,5,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-124.5673954,,,,,,,,HIGHWAY,Stormwater,5134,-71.14060391,42.50353716
67812,CB-5981,Catchbasin,,127 MONTVALE RD,City,dCB_6104,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,5,5,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-141.4783573,,,,,,,,HIGHWAY,Stormwater,4657,-71.12462921,42.48654485
68257,CB-6490,Catchbasin,,77 KILBY ST,City,dCB_7007,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,3,,2,5,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,41.40148103,,,,,,,,HIGHWAY,Stormwater,6620,-71.15858476,42.48510991
