OBJECTID,AncillaryR,Enabled,Subtype,Administra,FacilityID,InstallDat,LocationDe,Operationa,Rotation,LifecycleS,WorkorderI,Elevation,ElevationS,WaterType,AccessDiam,AccessMate,AccesType,Invert,InvertElev,Source,Inline,LocationMe,Completed,Comment,WSE_GPS_ID,Owner,Latitude,Longitude
499,,1,1,,,,,,341.7320862,Active,,6.239999771,,Storm,24,Steel,Grate,,,AERIALS,,,,,3,CHELSEA,42.39971264,-71.03912122
502,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,6,CHELSEA,42.4001241,-71.03788482
503,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,7,CHELSEA,42.40001932,-71.03777123
507,,1,1,,,,,,37.16447449,Active,,35.13999939,,Storm,24,Steel,Grate,,,GPS,,,,,11,CHELSEA,42.39394679,-71.0319231
508,,1,1,,,,,,37.2664032,Active,,35.13000107,,Storm,24,Steel,Grate,,,GPS,,,,,12,CHELSEA,42.39403546,-71.03201248
509,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,13,CHELSEA,42.39385229,-71.03195176
510,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,14,CHELSEA,42.39377233,-71.03196552
511,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,15,CHELSEA,42.3935702,-71.03097182
512,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,16,CHELSEA,42.39351655,-71.03097485
513,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,17,CHELSEA,42.39312071,-71.02937955
514,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,18,CHELSEA,42.39307194,-71.02940649
515,,1,1,,,,,,0,Active,,11.40999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,19,CHELSEA,42.40134872,-71.03684121
516,,1,1,,,,,,290.3948669,Active,,12.22999954,,Storm,24,Steel,Grate,,,GPS,,,,,20,CHELSEA,42.40127281,-71.03677157
604,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,106,CHELSEA,42.41023677,-71.03344937
605,,1,1,,,,,,320.7927856,Active,,29.04000092,,Storm,24,Steel,Grate,,,AERIALS,,,,,107,CHELSEA,42.41088933,-71.03197878
606,,1,1,,,,,,318.8568115,Active,,29.29000092,,Storm,24,Steel,Grate,,,AERIALS,,,,,108,CHELSEA,42.41085137,-71.03204153
607,,1,1,,,,,,101.8886566,Active,,22.73999977,,Storm,24,Steel,Grate,,,AERIALS,,,,,109,CHELSEA,42.41127333,-71.03151154
608,,1,1,,,,,,291.0774841,Active,,22.25,,Storm,24,Steel,Grate,,,AERIALS,,,,,110,CHELSEA,42.411179,-71.03139945
609,,1,1,,,,,,290.7090454,Active,,22.31999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,111,CHELSEA,42.41125959,-71.03128387
610,,1,1,,,,,,142.8001862,Active,,23.17000008,,Storm,24,Steel,Grate,,,AERIALS,,,,,112,CHELSEA,42.4113785,-71.03154224
611,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,113,CHELSEA,42.41114454,-71.03154545
612,,1,1,,,,,,332.1856995,Active,,14.68999958,,Storm,24,Steel,Grate,,,AERIALS,,,,,114,CHELSEA,42.40984222,-71.03097297
613,,1,1,,,,,,340.0169067,Active,,15.42000008,,Storm,24,Steel,Grate,,,GPS,,,,,115,CHELSEA,42.40976891,-71.03100965
614,,1,1,,,,,,35.86285019,Active,,14.15999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,116,CHELSEA,42.39237534,-71.03595109
615,,1,1,,,,,,307.9210815,Active,,15.31000042,,Storm,24,Steel,Grate,,,AERIALS,,,,,117,CHELSEA,42.39252845,-71.03560924
618,,1,1,,,00:00.0,,,311.5317688,Active,,14.36999989,,Storm,24,Steel,Grate,,,WSE-RD,,,,,120,CHELSEA,42.39905666,-71.03298954
619,,1,1,,,00:00.0,,,312.7093811,Active,,14.60999966,,Storm,24,Steel,Grate,,,WSE-RD,,,,,121,CHELSEA,42.39891419,-71.03282103
620,,1,1,,,00:00.0,,,310.446228,Active,,13.81999969,,Storm,24,Steel,Grate,,,WSE-RD,,,,,122,CHELSEA,42.3988741,-71.03287982
621,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,123,CHELSEA,42.399032,-71.03306394
622,,1,1,,,00:00.0,,,311.3193665,Active,,13.31000042,,Storm,24,Steel,Grate,,,GPS,,,,,124,CHELSEA,42.39840744,-71.03233371
623,,1,1,,,00:00.0,,,313.2430115,Active,,13.85000038,,Storm,24,Steel,Grate,,,GPS,,,,,125,CHELSEA,42.39844908,-71.03227557
624,,1,1,,,00:00.0,,,0,Active,,13.61999989,,Storm,24,Steel,Grate,,,GPS,,,,,126,CHELSEA,42.39784135,-71.03168212
625,,1,1,,,00:00.0,,,312.510437,Active,,12.68999958,,Storm,24,Steel,Grate,,,GPS,,,,,127,CHELSEA,42.39796231,-71.03170184
626,,1,1,,,00:00.0,,,314.4543457,Active,,13.11999989,,Storm,24,Steel,Grate,,,GPS,,,,,128,CHELSEA,42.39792855,-71.03176677
627,,1,1,,,,,,60.78075409,Active,,12.47000027,,Storm,24,Steel,Grate,,,AERIALS,,,,,129,CHELSEA,42.3974957,-71.03244248
628,,1,1,,,,,,355.9717407,Active,,12.47000027,,Storm,24,Steel,Grate,,,AERIALS,,,,,130,CHELSEA,42.39744589,-71.03237999
629,,1,1,,,,,,36.20258713,Active,,13.23999977,,Storm,24,Steel,Grate,,,GPS,,,,,131,CHELSEA,42.39750938,-71.03228319
630,,1,1,,,,,,38.95590973,Active,,11.84000015,,Storm,24,Steel,Grate,,,GPS,,,,,132,CHELSEA,42.39716949,-71.03287491
631,,1,1,,,,,,278.637146,Active,,12.35999966,,Storm,24,Steel,Grate,,,GPS,,,,,133,CHELSEA,42.39722425,-71.03273067
632,,1,1,,,,,,0,Active,,11.02000046,,Storm,24,Steel,Grate,,,AERIALS,,,,,134,CHELSEA,42.39728685,-71.03281473
633,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,135,CHELSEA,42.39255054,-71.03673144
635,,1,1,,,,,,36.59108734,Active,,19.69000053,,Storm,24,Steel,Grate,,,GPS,,DIGI,,,137,CHELSEA,42.39281581,-71.03717694
636,,1,1,,,,,,308.1909485,Active,,20.51000023,,Storm,24,Steel,Grate,,,GPS,,DIGI,,,138,CHELSEA,42.39288025,-71.03707625
637,,1,1,,,,,,38.23382568,Active,,10.46000004,,Storm,24,Steel,Grate,,,AERIALS,,,,,139,CHELSEA,42.39379265,-71.03818117
638,,1,1,,,,,,0,Active,,10.81000042,,Storm,24,Steel,Grate,,,AERIALS,,,,,140,CHELSEA,42.39374022,-71.03810144
639,,1,1,,,,,,73.96006012,Active,,10.68999958,,Storm,24,Steel,Grate,,,AERIALS,,,,,141,CHELSEA,42.39378947,-71.03799817
640,,1,1,,,,,,342.8972778,Active,,9.81000042,,Storm,24,Steel,Grate,,,AERIALS,,,,,142,CHELSEA,42.39551163,-71.03482532
641,,1,1,,,,,,41.74277878,Active,,9.380000114,,Storm,24,Steel,Grate,,,AERIALS,,,,,143,CHELSEA,42.39565484,-71.03492093
642,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,144,CHELSEA,42.39479573,-71.03614552
644,,1,1,,,,,,294.5377197,Active,,10.51000023,,Storm,24,Steel,Grate,,,AERIALS,,,,,145,CHELSEA,42.39492609,-71.0363598
645,,1,1,,,,,,350.7791748,Active,,10.61999989,,Storm,24,Steel,Grate,,,AERIALS,,,,,146,CHELSEA,42.39497524,-71.03620988
422,,1,1,,,,,,28.40189552,Active,,8.460000038,,Storm,24,Steel,Grate,,,AERIALS,,,,,147,CHELSEA,42.38615544,-71.02551182
423,,1,1,,,,,,0,Active,,12.31999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,148,CHELSEA,42.38770673,-71.02886274
424,,1,1,,,,,,0,Active,,9,,Storm,24,Steel,Grate,,,AERIALS,,,,,149,CHELSEA,42.38747501,-71.0288527
426,,1,1,,,,,,74.46147156,Active,,9.600000381,,Storm,24,Steel,Grate,,,GPS,,,,,150,CHELSEA,42.38887143,-71.02616817
427,,1,1,,,,,,339.2277527,Active,,59.18999863,,Storm,24,Steel,Grate,,,GPS,,,,,151,CHELSEA,42.39122612,-71.03121005
428,,1,1,,,,,,340.0169067,Active,,58.04999924,,Storm,24,Steel,Grate,,,GPS,,,,,152,CHELSEA,42.39118739,-71.03129293
429,,1,1,,,,,,13.85141945,Active,,26.26000023,,Storm,24,Steel,Grate,,,AERIALS,,,,,153,CHELSEA,42.3877708,-71.03068062
431,,1,1,,,,,,301.5042725,Active,,21.89999962,,Storm,24,Steel,Grate,,,AERIALS,,,,,154,CHELSEA,42.38741801,-71.03083349
432,,1,1,,,,,,18.64953995,Active,,22.62000084,,Storm,24,Steel,Grate,,,AERIALS,,,,,155,CHELSEA,42.3874823,-71.03080547
433,,1,1,,,,,,296.9060974,Active,,25.54999924,,Storm,24,Steel,Grate,,,AERIALS,,,,,156,CHELSEA,42.38770941,-71.03070732
434,,1,1,,,,,,0,Active,,7.670000076,,Storm,24,Steel,Grate,,,GPS,,,,,157,CHELSEA,42.38729815,-71.02851956
435,,1,1,,,,,,72.59308624,Active,,26.60000038,,Storm,24,Steel,Grate,,,AERIALS,,,,,158,CHELSEA,42.38779829,-71.03055872
436,,1,1,,,,,,348.5461121,Active,,15.46000004,,Storm,24,Steel,Grate,,,GPS,,,,,159,CHELSEA,42.38707628,-71.03237456
437,,1,1,,,,,,302.3806763,Active,,15.14999962,,Storm,24,Steel,Grate,,,AERIALS,,,,,160,CHELSEA,42.38701806,-71.03242989
438,,1,1,,,,,,75.54756927,Active,,11.71000004,,Storm,24,Steel,Grate,,,AERIALS,,,,,161,CHELSEA,42.38680898,-71.0345616
439,,1,1,,,,,,65.51085663,Active,,34.13000107,,Storm,24,Steel,Grate,,,GPS,,,,,162,CHELSEA,42.38821493,-71.03228387
440,,1,1,,,,,,340.4011841,Active,,34.09999847,,Storm,24,Steel,Grate,,,AERIALS,,,,,163,CHELSEA,42.38817901,-71.03237739
441,,1,1,,,,,,0,Active,,19.25,,Storm,24,Steel,Grate,,,AERIALS,,,,,164,CHELSEA,42.38809653,-71.02897122
442,,1,1,,,,,,346.2728882,Active,,48.63999939,,Storm,24,Steel,Grate,,,AERIALS,,,,,165,CHELSEA,42.38992651,-71.02843473
443,,1,1,,,,,,77.38067627,Active,,10.69999981,,Storm,24,Steel,Grate,,,AERIALS,,,,,166,CHELSEA,42.38923743,-71.0248312
444,,1,1,,,,,,346.2005005,Active,,33.88000107,,Storm,24,Steel,Grate,,,GPS,,,,,167,CHELSEA,42.38932845,-71.02874121
445,,1,1,,,,,,295.6881409,Active,,40.20999908,,Storm,24,Steel,Grate,,,AERIALS,,,,,168,CHELSEA,42.38928364,-71.03367954
446,,1,1,,,,,,340.8443909,Active,,40.72999954,,Storm,24,Steel,Grate,,,AERIALS,,,,,169,CHELSEA,42.3892086,-71.03363525
447,,1,1,,,,,,300.9637451,Active,,40.81000137,,Storm,24,Steel,Grate,,,AERIALS,,,,,170,CHELSEA,42.38924223,-71.03378041
448,,1,1,,,,,,159.1022339,Active,,45.34999847,,Storm,24,Steel,Grate,,,GPS,,,,,171,CHELSEA,42.38862151,-71.03397446
449,,1,1,,,,,,69.35952759,Active,,50.88000107,,Storm,24,Steel,Grate,,,AERIALS,,,,,172,CHELSEA,42.39243349,-71.03234476
450,,1,1,,,,,,298.495636,Active,,55.61999893,,Storm,24,Steel,Grate,,,AERIALS,,,,,173,CHELSEA,42.3894882,-71.03189215
451,,1,1,,,,,,68.81864929,Active,,37.09999847,,Storm,24,Steel,Grate,,,GPS,,,,,174,CHELSEA,42.39045173,-71.03328976
452,,1,1,,,,,,70.75047302,Active,,37.08000183,,Storm,24,Steel,Grate,,,GPS,,,,,175,CHELSEA,42.3904308,-71.03321943
453,,1,1,,,,,,345.1865234,Active,,25.57999992,,Storm,24,Steel,Grate,,,AERIALS,,,,,176,CHELSEA,42.38964909,-71.0266298
454,,1,1,,,,,,74.3704071,Active,,28,,Storm,24,Steel,Grate,,,GPS,,,,,177,CHELSEA,42.38975406,-71.02641683
455,,1,1,,,,,,74.89369965,Active,,25.89999962,,Storm,24,Steel,Grate,,,AERIALS,,,,,178,CHELSEA,42.38968186,-71.02652839
456,,1,1,,,,,,165.9637604,Active,,10.64999962,,Storm,24,Steel,Grate,,,AERIALS,,,,,179,CHELSEA,42.38842092,-71.0270715
457,,1,1,,,,,,349.6951599,Active,,7.75,,Storm,24,Steel,Grate,,,AERIALS,,,,,180,CHELSEA,42.38626317,-71.02752191
458,,1,1,,,,,,345.0973511,Active,,8.630000114,,Storm,24,Steel,Grate,,,AERIALS,,,,,181,CHELSEA,42.38611871,-71.02635587
459,,1,1,,,,,,28.34569359,Active,,8.5,,Storm,24,Steel,Grate,,,AERIALS,,,,,182,CHELSEA,42.385961,-71.02600043
460,,1,1,,,00:00.0,,,349.0631409,Active,,9.630000114,,Storm,24,Steel,Grate,,,AERIALS,,,,,183,CHELSEA,42.38606422,-71.02990355
461,,1,1,,,,,,0,Active,,6.25,,Storm,24,Steel,Grate,,,AERIALS,,,,,184,CHELSEA,42.38703871,-71.02776508
462,,1,1,,,,,,20.44954872,Active,,12.72999954,,Storm,24,Steel,Grate,,,AERIALS,,,,,185,CHELSEA,42.38688107,-71.03107122
463,,1,1,,,,,,307.0565186,Active,,12.35000038,,Storm,24,Steel,Grate,,,AERIALS,,,,,186,CHELSEA,42.38681771,-71.03110005
464,,1,1,,,,,,344.9315186,Active,,9.010000229,,Storm,24,Steel,Grate,,,AERIALS,,,,,187,CHELSEA,42.38949584,-71.02329367
465,,1,1,,,,,,349.2156982,Active,,8.930000305,,Storm,24,Steel,Grate,,,AERIALS,,,,,188,CHELSEA,42.38955248,-71.02325642
466,,1,1,,,,,,76.80353546,Active,,10.11999989,,Storm,24,Steel,Grate,,,GPS,,,,,189,CHELSEA,42.38960073,-71.02315191
467,,1,1,,,,,,311.4438171,Active,,8.760000229,,Storm,24,Steel,Grate,0,,AERIALS,0,DIGI,0,,190,CHELSEA,42.4007828,-71.037432
468,,1,1,,,,,,34.60567474,Active,,7.929999828,,Storm,24,Steel,Grate,,,AERIALS,,,,,191,CHELSEA,42.40076923,-71.03777061
469,,1,1,,,,,,308.7965393,Active,,7.699999809,,Storm,24,Steel,Grate,,,AERIALS,,,,,192,CHELSEA,42.40062472,-71.03768692
547,,1,1,,,,,,308.1987,Active,,8.729999542,,Storm,24,Steel,Grate,,,AERIALS,,,,,51,CHELSEA,42.39327522,-71.04280193
548,,1,1,,,,,,38.24642563,Active,,8.520000458,,Storm,24,Steel,Grate,,,AERIALS,,,,,52,CHELSEA,42.39336304,-71.0427009
549,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,53,CHELSEA,42.39285766,-71.0422226
550,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,54,CHELSEA,42.39225451,-71.04159707
551,,1,1,,,,,,37.87498474,Active,,10.46000004,,Storm,24,Steel,Grate,,,AERIALS,,,,,55,CHELSEA,42.39181113,-71.04165205
552,,1,1,,,,,,35.15417862,Active,,10.85000038,,Storm,24,Steel,Grate,,,AERIALS,,,,,56,CHELSEA,42.39176751,-71.04147646
553,,1,1,,,,,,308.0115051,Active,,10.90999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,57,CHELSEA,42.39175603,-71.04129496
556,,1,1,,,,,,39.15543365,Active,,10.81999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,58,CHELSEA,42.39192532,-71.04145555
557,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,59,CHELSEA,42.39251616,-71.04201597
558,,1,1,,,,,,0,Active,,63.56999969,,Storm,24,Steel,Grate,,,GPS,,,,,60,CHELSEA,42.39031244,-71.02730078
559,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,61,CHELSEA,42.39028404,-71.02744347
560,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,62,CHELSEA,42.39017445,-71.0262588
561,,1,1,,,,,,72.77656555,Active,,14.30000019,,Storm,24,Steel,Grate,,,AERIALS,,,,,63,CHELSEA,42.39694503,-71.02842525
562,,1,1,,,,,,37.40535736,Active,,13.59000015,,Storm,24,Steel,Grate,,,AERIALS,,,,,64,CHELSEA,42.39691511,-71.02830208
563,,1,1,,,,,,81.97276306,Active,,21.22999954,,Storm,24,Steel,Grate,,,AERIALS,,,,,65,CHELSEA,42.3901255,-71.03694706
564,,1,1,,,,,,0,Active,,21.05999947,,Storm,24,Steel,Grate,,,AERIALS,,,,,66,CHELSEA,42.39017853,-71.03685357
565,,1,1,,,,,,266.9872131,Active,,23.87000084,,Storm,24,Steel,Grate,,,GPS,,,,,67,CHELSEA,42.39001174,-71.03660648
566,,1,1,,,,,,19.79887581,Active,,23.09000015,,Storm,24,Steel,Grate,,,GPS,,,,,68,CHELSEA,42.38998672,-71.03678009
567,,1,1,,,,,,272.0213623,Active,,20.90999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,69,CHELSEA,42.39045334,-71.03714389
568,,1,1,,,,,,310.2363586,Active,,21.87000084,,Storm,24,Steel,Grate,,,GPS,,,,,70,CHELSEA,42.39041278,-71.03723188
569,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,71,CHELSEA,42.39042016,-71.0373103
570,,1,1,,,,,,37.92107773,Active,,23.79999924,,Storm,24,Steel,Grate,,,GPS,,,,,72,CHELSEA,42.39071105,-71.03764582
571,,1,1,,,,,,310.1260986,Active,,22.88999939,,Storm,24,Steel,Grate,,,AERIALS,,,,,73,CHELSEA,42.39086748,-71.03770609
572,,1,1,,,,,,37.33319473,Active,,22.40999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,74,CHELSEA,42.39090477,-71.03754745
573,,1,1,,,,,,0,Active,,25.54000092,,Storm,24,Steel,Grate,,,GPS,,,,,75,CHELSEA,42.39121293,-71.03792368
574,,1,1,,,,,,0,Active,,51.58000183,,Storm,24,Steel,Grate,,,GPS,,,,,76,CHELSEA,42.40891189,-71.03344629
575,,1,1,,,,,,0,Active,,51.61999893,,Storm,24,Steel,Grate,,,GPS,,,,,77,CHELSEA,42.40893338,-71.03347616
576,,1,1,,,,,,0,Active,,54.97999954,,Storm,24,Steel,Grate,,,GPS,,,,,78,CHELSEA,42.40859093,-71.03299765
577,,1,1,,,,,,140.5275421,Active,,41.18999863,,Storm,24,Steel,Grate,,,AERIALS,,,,,79,CHELSEA,42.40747518,-71.03104482
578,,1,1,,,,,,146.7566681,Active,,41.65000153,,Storm,24,Steel,Grate,,,AERIALS,,,,,80,CHELSEA,42.40740018,-71.03104927
579,,1,1,,,,,,47.4292717,Active,,28.40999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,81,CHELSEA,42.4106883,-71.03488782
580,,1,1,,,,,,44.35625458,Active,,28.55999947,,Storm,24,Steel,Grate,,,GPS,,,,,82,CHELSEA,42.41065989,-71.03480445
582,,1,1,,,,,,314.2926941,Active,,26.19000053,,Storm,24,Steel,Grate,,,AERIALS,,,,,84,CHELSEA,42.41049545,-71.03452861
583,,1,1,,,,,,314.3259583,Active,,26.43000031,,Storm,24,Steel,Grate,,,AERIALS,,,,,85,CHELSEA,42.41053203,-71.03445439
584,,1,1,,,,,,316.753418,Active,,24.20000076,,Storm,24,Steel,Grate,,,AERIALS,,,,,86,CHELSEA,42.41012496,-71.03402377
585,,1,1,,,,,,315.8814087,Active,,23.85000038,,Storm,24,Steel,Grate,,,GPS,,,,,87,CHELSEA,42.40997827,-71.03382267
586,,1,1,,,,,,316.6602783,Active,,24.06999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,88,CHELSEA,42.4101383,-71.0339094
590,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,92,CHELSEA,42.40918731,-71.03396833
591,,1,1,,,,,,310.7636108,Active,,23.95000076,,Storm,24,Steel,Grate,,,GPS,,,,,93,CHELSEA,42.40961634,-71.03331704
592,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,94,CHELSEA,42.41003435,-71.03514496
593,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,95,CHELSEA,42.40978909,-71.03480239
594,,1,1,,,,,,85.94065094,Active,,24.87999916,,Storm,24,Steel,Grate,,,AERIALS,,,,,96,CHELSEA,42.40807675,-71.03094075
595,,1,1,,,,,,87.5736618,Active,,25.19000053,,Storm,24,Steel,Grate,,,AERIALS,,,,,97,CHELSEA,42.40803098,-71.03084582
596,,1,1,,,,,,324.651825,Active,,21.54999924,,Storm,24,Steel,Grate,,,AERIALS,,,,,98,CHELSEA,42.41037849,-71.03255749
597,,1,1,,,,C:\Documents and Settings\WSS User\My Documents\My Pictures\PictureProject\0009\STCN0009.JPG,,0,Active,,21.51000023,,Storm,24,Steel,Grate,,,GPS,0,,,,99,CHELSEA,42.41036443,-71.03252075
598,,1,1,,,,,,49.93416214,Active,,19.26000023,,Storm,24,Steel,Grate,,,AERIALS,,,,,100,CHELSEA,42.41003621,-71.03277064
599,,1,1,,,,,,51.4043541,Active,,19.45999908,,Storm,24,Steel,Grate,,,AERIALS,,,,,101,CHELSEA,42.41010045,-71.03270229
600,,1,1,,,,,,50.96448517,Active,,19.21999931,,Storm,24,Steel,Grate,,,AERIALS,,,,,102,CHELSEA,42.41009646,-71.03280745
601,,1,1,,,,,,53.77505493,Active,,16.90999985,,Storm,24,Steel,Grate,,,GPS,,,,,103,CHELSEA,42.40988665,-71.03213384
602,,1,1,,,,,,53.03944397,Active,,16.95999908,,Storm,24,Steel,Grate,,,GPS,,,,,104,CHELSEA,42.40984234,-71.03207378
603,,1,1,,,,,,53.93956375,Active,,20.28000069,,Storm,24,Steel,Grate,,,AERIALS,,,,,105,CHELSEA,42.41022401,-71.03355954
487,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,210,CHELSEA,42.39981458,-71.03917453
488,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,211,CHELSEA,42.39992879,-71.03929381
489,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,GPS,,,212,CHELSEA,42.3996838,-71.03941502
490,,1,1,,,,,,285.5663147,Active,,6.369999886,,Storm,24,Steel,Grate,,,GPS,,,,,213,CHELSEA,42.39990468,-71.03895354
16,,1,,,,,,,,Active,,,,Storm,,,Grate,,,,,,,,235,CHELSEA,42.38581016,-71.02824717
18,,1,,,,,,,,Active,,,,Storm,,,Grate,,,,,,,,236,CHELSEA,42.38677016,-71.02557467
1330,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,817,CHELSEA,42.39664735,-71.02299078
20,,1,,,,,,,,Abandoned,,,,Storm,,Steel,Grate,,,Aerials,,,,,237,CHELSEA,42.39064183,-71.03135673
24,,1,,,,,,,,Active,,,,Storm,,,Grate,,,Aerials,,,,,239,CHELSEA,42.3918812,-71.03103506
25,,1,,,,,,,,Active,,,,Storm,,,Grate,,,Aerials,,,,,240,CHELSEA,42.39220957,-71.03219121
27,,1,,,,,,,,Active,,,,Storm,,,Grate,,,,,,,,241,CHELSEA,42.38891276,-71.03020338
28,,1,,,,00:00.0,,,,Active,,,,Storm,24,Steel,Grate,,,Aerials,,,,,242,CHELSEA,42.38604418,-71.03041501
29,,1,,,,00:00.0,,,,Active,,,,Storm,24,Steel,Grate,,,Aerials,,,,,243,CHELSEA,42.38596962,-71.02992941
30,,1,,,,00:00.0,,,,Active,,,,Storm,24,Steel,Grate,,,GPS,,,,,244,CHELSEA,42.38588913,-71.02936975
31,,1,,,,,,,,Active,,,,Storm,,,Grate,,,GPS,,,,,245,CHELSEA,42.38578488,-71.02873448
32,,1,,,,00:00.0,,,,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,246,CHELSEA,42.38597003,-71.02925373
33,,1,,,,,,,,Active,,,,Storm,,,Grate,,,GPS,,,,,247,CHELSEA,42.38588512,-71.02871993
34,,1,,,,,,,,Active,,,,Storm,,,Grate,,,Aerials,,,,,248,CHELSEA,42.38570801,-71.02820403
35,,1,,,,,,,,Active,,,,Storm,,,Grate,,,GPS,,,,,249,CHELSEA,42.38576627,-71.02792421
36,,1,,,,00:00.0,,,,Active,,7.17,,Storm,24,Steel,Grate,,,GPS,,,,,250,CHELSEA,42.38772619,-71.02738483
37,,1,,,,,,,,Active,,,,Storm,,,Grate,,,Aerials,,,,,251,CHELSEA,42.38833194,-71.02711007
40,,1,,,,,,,,Active,,,,Storm,,,Grate,,,Aerials,,,,,252,CHELSEA,42.38896214,-71.02680967
41,,1,,,,,,,,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,253,CHELSEA,42.39088668,-71.02673707
42,,1,,,,,,,,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,254,CHELSEA,42.39097716,-71.02723663
43,,1,,,,,,,,Active,,,,Storm,24,Steel,Grate,,,Aerials,,DIGI,,,255,CHELSEA,42.39078203,-71.0261594
44,,1,,,,,,,,Active,,,,Storm,,,Grate,,,Aerials,,,,,256,CHELSEA,42.39046585,-71.02484027
45,,1,,,,,,,,Active,,,,Storm,,,Grate,,,Aerials,,,,,257,CHELSEA,42.39053662,-71.02482944
46,,1,,,,,,,,Active,,,,Storm,,,Grate,,,Aerials,,,,,258,CHELSEA,42.39039534,-71.02414767
47,,1,,,,,,,,Active,,,,Storm,,,Grate,,,Aerials,,,,,259,CHELSEA,42.3903447,-71.02416504
48,,1,,,,00:00.0,,,,Active,,,,Storm,,Steel,Grate,,,Aerials,,,,,260,CHELSEA,42.38979421,-71.02453574
49,,1,,,,00:00.0,,,,Active,,,,Storm,,Steel,Grate,,,Aerials,,,,,261,CHELSEA,42.38972661,-71.02455179
52,,1,,,,,,,,Active,,,,Storm,,Steel,Grate,,,GPS,,,,,262,CHELSEA,42.390867,-71.02279305
53,,1,,,,,,,,Active,,,,Storm,,Steel,Grate,,,Aerials,,,,,263,CHELSEA,42.39141012,-71.02259613
1242,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,City Of Chelsea Record Drawings,818,CHELSEA,42.39204463,-71.03873675
54,,1,,,,,,,,Active,,,,Storm,,Steel,Grate,,,Aerials,,,,,264,CHELSEA,42.39124353,-71.02245876
57,,1,,,,,,,,Active,,,,Storm,,,Grate,,,Aerials,,,,,266,CHELSEA,42.38597944,-71.02624471
58,,1,,,,,,,,Active,,,,Storm,,,Grate,,,Aerials,,,,,267,CHELSEA,42.38624156,-71.02557158
59,,1,,,,00:00.0,,,7.29,Active,,,,Storm,24,Steel,Grate,,,Aerials,,,,,268,CHELSEA,42.38655038,-71.02478238
62,,1,,,,00:00.0,,,,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,269,CHELSEA,42.39341475,-71.02829001
63,,1,,,,00:00.0,,,,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,270,CHELSEA,42.39327302,-71.02827428
64,,1,,,,00:00.0,,,,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,271,CHELSEA,42.39312801,-71.02820225
